gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
MMEL1,0.522339675,6.283946082,0.806294545,0.422636294,0.999928001,-4.599394882,NA
MMGT1,0.167376904,5.260983954,0.178997843,0.858424713,0.999928001,-4.600496956,NA
MMP10,-0.469913157,3.990772019,-0.321524993,0.748711836,0.999928001,-4.59716613,NA
MMP15,-0.038773037,6.770261185,-0.070820354,0.94373027,0.999928001,-4.611027163,NA
MMP17,0.616411008,6.433945949,1.079300691,0.283931425,0.999928001,-4.592976782,NA
MMP24,0.009808889,7.633085947,0.023286199,0.981484163,0.999928001,-4.623481977,NA
MMP24-AS1,-0.049472923,8.083998228,-0.127750067,0.898690559,0.999928001,-4.628560601,NA
MMP28,0.069476124,7.036642195,0.128669539,0.897965445,0.999928001,-4.611326024,NA
MMP9,-2.120777436,3.579519247,-1.507889617,0.135806789,0.999928001,-4.592069315,NA
MMRN2,0.120521474,6.991687663,0.219826766,0.826606572,0.999928001,-4.610582508,NA
MMS19,0.168944716,7.522229412,0.379623128,0.705303875,0.999928001,-4.615784777,NA
MND1,0.415879607,6.40262425,0.672085083,0.503606028,0.999928001,-4.602050617,NA
MNT,-0.239283448,7.7196899,-0.552183503,0.582473428,0.999928001,-4.612874779,NA
MOB1A,-0.431487657,5.8331472,-0.665199291,0.507974679,0.999928001,-4.601614424,NA
MOB3A,0.487772992,7.114248454,0.920468603,0.36029533,0.999928001,-4.598031735,Development (cell cycle)
MOB3B,0.41546391,9.160013103,1.372424164,0.174044336,0.999928001,-4.552409626,Development (cell cycle)
MOCS2,-1.936057161,5.697011397,-1.784337008,0.078435475,0.999928001,-4.586537943,NA
MOG,-0.443982944,4.589880718,-0.365331076,0.715898205,0.999928001,-4.597993121,NA
MOGAT1,0.569414346,5.456632938,0.691573547,0.491352172,0.999928001,-4.598845874,NA
MOGS,-0.206426912,5.028503426,-0.188756498,0.850796301,0.999928001,-4.599052365,NA
MOK,0.086473121,7.406380826,0.183581634,0.854839804,0.999928001,-4.616310465,NA
MON1A,-0.618979184,5.973843554,-0.762073778,0.448419016,0.999928001,-4.598314798,NA
MON2,-0.220676673,7.488889066,-0.474737254,0.636361296,0.999928001,-4.6122658,NA
MORC4,-0.223857496,8.1866433,-0.572082336,0.568986374,0.999928001,-4.616786285,NA
MORF4L1,0.050236267,7.644085367,0.111968592,0.91114908,0.999928001,-4.618559828,NA
MORF4L2,0.074688591,5.293068884,0.083728723,0.933496424,0.999928001,-4.601202328,NA
MORN1,0.244438033,8.022030373,0.623160928,0.535079577,0.999928001,-4.614672995,NA
MORN4,1.130982237,5.301457497,1.269941578,0.208052907,0.999928001,-4.591347537,NA
MOSPD1,-0.753262329,6.179029201,-1.076730793,0.285070726,0.999928001,-4.593673234,NA
MOSPD3,-0.108363626,5.471531502,-0.112534081,0.910702256,0.999928001,-4.600409685,NA
MOV10L1,-0.502025707,6.426306389,-0.801789783,0.425221558,0.999928001,-4.599564378,NA
MPDU1,-0.352149797,6.150472707,-0.520310508,0.604388144,0.999928001,-4.603044251,NA
MPHOSPH10,-0.029668977,5.959133675,-0.040324543,0.967942127,0.999928001,-4.604699286,Metabolism (other)
MPHOSPH9,0.117274822,7.48431444,0.246603492,0.805892517,0.999928001,-4.615416664,Metabolism (other)
MPL,-0.776982161,5.775380373,-0.920889469,0.360076983,0.999928001,-4.596199398,NA
MPND,0.085970082,6.506305729,0.140415794,0.888709974,0.999928001,-4.607900981,NA
MPP2,-0.000764277,6.575884051,-0.001208548,0.999038945,0.999928001,-4.607935056,NA
MPP3,0.210968574,6.431474249,0.315843011,0.753003741,0.999928001,-4.605129465,NA
MPP6,-0.044249554,6.207321509,-0.052271204,0.958452334,0.999928001,-4.602346875,NA
MPP7,0.245403495,8.704939531,0.739517153,0.461914099,0.999928001,-4.615363376,NA
MPRIP,0.307411684,9.041227008,1.078525711,0.284274662,0.999928001,-4.589529648,NA
MPST,-0.084023085,6.245951987,-0.124420641,0.901316927,0.999928001,-4.605557261,NA
MPV17L2,0.347027115,6.595600617,0.606908325,0.545754725,0.999928001,-4.604712289,NA
MPZL1,0.061962735,7.434664154,0.128150861,0.898374474,0.999928001,-4.616238672,NA
