gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
LINC00998,-0.975053581,3.678891611,-0.896251108,0.370129799,0.99669898,-4.710961914,NA
LINS1,0.069705035,6.095094452,0.15626021,0.875829547,0.99669898,-5.461866727,NA
LIPA,0.270769965,8.505586591,1.239478225,0.215183458,0.99669898,-5.383904726,Metabolism or Transport (lipid)
LIPC,0.065053418,8.059772433,0.268558575,0.788272252,0.99669898,-5.983505599,Metabolism or Transport (lipid)
LIPM,-0.473533859,4.327005945,-0.584096545,0.559162158,0.99669898,-4.941490952,Metabolism or Transport (lipid)
LIPT1,0.152170259,4.427635562,0.218658778,0.826918165,0.99669898,-5.122259564,Metabolism or Transport (lipid)
LIPT2,-0.761259011,4.599312525,-0.894450035,0.371092261,0.99669898,-4.787172807,Metabolism or Transport (lipid)
LITAF,0.251277629,7.703388374,0.975111782,0.329516987,0.99669898,-5.51504755,Inflammation/Immune/Stress/Toxic/Detox
LIX1L,-0.467163019,5.876996458,-0.981566398,0.326325763,0.99669898,-5.03000174,Development (differentiation)
LKAAEAR1,-0.872371565,3.573070253,-0.724433309,0.468808503,0.99669898,-4.743242216,NA
LLfos-48D6.2,0.173111718,7.429387805,0.622290855,0.533757955,0.99669898,-5.709223774,NA
LLGL1,-0.283634458,6.377861046,-0.738552061,0.460187988,0.99669898,-5.36270413,Polarity
LLGL2,-0.142464464,7.168251745,-0.476612425,0.633643508,0.99669898,-5.71837419,NA
LMBR1L,-0.323520841,5.580203102,-0.646619192,0.517886092,0.99669898,-5.213582501,NA
LMBRD1,0.037063056,7.727370741,0.139094948,0.889376565,0.99669898,-5.919214892,NA
LMCD1,0.213287363,7.70348436,0.810518685,0.417652084,0.99669898,-5.633693658,Matrisome/cell adhesion/binding/signaling
LMF1,0.112724018,8.163885948,0.471802348,0.637073187,0.99669898,-5.925445778,NA
LMF2,-0.992587621,5.367171796,-1.751064447,0.079950631,0.99669898,-4.13721161,NA
LMLN,0.226939028,6.786759633,0.698424325,0.484920249,0.99669898,-5.526962094,Inflammation/Immune/Stress/Toxic/Detox
LMNA,0.057896609,7.574923067,0.213275202,0.831114558,0.99669898,-5.889814527,NA
LMNB2,0.262211014,6.338276646,0.672711381,0.501138947,0.99669898,-5.39089206,NA
LMNTD2,0.879299639,5.516499944,1.804789416,0.071123159,0.99669898,-4.097061528,NA
LMO2,-0.273368271,6.590240084,-0.755779938,0.449790334,0.99669898,-5.400032141,NA
LMOD2,0.810333829,4.213875191,1.130641558,0.258219982,0.99669898,-4.703889104,NA
LMOD3,-0.074745778,4.692870287,-0.104171802,0.917034089,0.99669898,-5.114540222,NA
LMTK2,0.225763372,7.490166286,0.816142661,0.414428579,0.99669898,-5.585250086,NA
LMTK3,-0.260766655,6.111304778,-0.624246611,0.532472989,0.99669898,-5.362245406,NA
LMX1A,-0.040854029,8.735119949,-0.19108157,0.848463689,0.99669898,-6.118421127,Development (differentiation)
LMX1B,0.170279354,7.547884451,0.632854753,0.526835965,0.99669898,-5.733086151,Development (differentiation)
LNP1,-0.045222468,6.61460781,-0.125755391,0.899926859,0.99669898,-5.649228198,NA
LNPEP,-0.196834761,7.60787777,-0.706485386,0.479894832,0.99669898,-5.656134328,NA
LNX2,0.322538261,7.407577539,1.149960221,0.250174447,0.99669898,-5.27002517,NA
LONP2,-0.180938985,7.613968958,-0.658462068,0.510249086,0.99669898,-5.698800571,NA
LONRF1,-0.237756969,6.500177996,-0.618609073,0.536181195,0.99669898,-5.432519626,NA
