gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
PPP1R16B,-0.034308986,7.421783891,-0.135188961,0.89353641,0.992926999,-6.812359907,Metabolism (other),0.197229551
ST18,0.081436789,5.074512198,0.135786815,0.893068583,0.992926999,-6.505497957,NA,0.044854881
STK33,-0.063496877,6.887063086,-0.135458857,0.893325208,0.992926999,-6.762853252,Development (apoptosis),0.155013193
ZNF3,-0.060676399,3.875474131,-0.135213044,0.893517564,0.992926999,-6.311458969,NA,0.019788918
ADGRF3,0.06688299,3.442899863,0.1350121,0.893674813,0.993008273,-6.224239434,Matrisome/cell adhesion/binding/signaling,0.01055409
ABHD17C,0.034712362,4.69623352,0.128313793,0.898919084,0.993364715,-6.470056222,Metabolism or Transport (lipid),0.036939314
AC007566.1,0.037551238,4.180706127,0.128321942,0.898912701,0.993364715,-6.35241303,NA,0.029023747
AC007906.2,0.064735711,4.837936843,0.126200919,0.900574289,0.993364715,-6.48965663,NA,0.053430079
AC009060.1,0.096774442,2.801220641,0.123480829,0.902705855,0.993364715,-6.009022799,NA,0.007255937
AC009126.1,0.058858215,3.486334722,0.124301497,0.90206267,0.993364715,-6.199893987,NA,0.013852243
AC009478.1,0.08590809,2.97757632,0.116701179,0.908021851,0.993364715,-6.082094,NA,0.008575198
AC010974.2,0.069381877,2.8076763,0.126595991,0.900264758,0.993364715,-6.058575666,NA,0.006596306
AC020558.1,-0.090570719,2.51954254,-0.127280702,0.89972834,0.993364715,-5.92637967,NA,0.003957784
AC068533.3,0.088921737,2.867705895,0.124747197,0.901713388,0.993364715,-6.046668203,NA,0.008575198
AC078923.1,0.060543373,4.863235203,0.128923828,0.898441275,0.993364715,-6.47029714,NA,0.0323219
AC090844.2,-0.06758102,2.963345157,-0.126689166,0.90019176,0.993364715,-6.06073478,NA,0.007915567
AC091576.1,-0.068604628,3.27390934,-0.116992432,0.907793384,0.993364715,-6.129261269,NA,0.009894459
AC093535.1,-0.068883538,3.337169076,-0.117739332,0.907207534,0.993364715,-6.148914982,NA,0.009894459
AC097534.2,-0.055704651,3.613102193,-0.119151907,0.906099691,0.993364715,-6.221745898,NA,0.015171504
AC104435.2,-0.126091867,2.35438878,-0.116280762,0.90835165,0.993364715,-5.886188634,NA,0.003957784
AC108690.1,0.089038642,2.459367644,0.121333184,0.904389358,0.993364715,-5.97239931,NA,0.012532982
AC138649.1,-0.072212667,3.467051269,-0.129232999,0.898199132,0.993364715,-6.15089605,NA,0.012532982
ACAD11,-0.027747017,6.271004108,-0.127035811,0.899920187,0.993364715,-6.684434751,Metabolism or Transport (lipid),0.107519789
ACSBG2,0.102990659,4.974368934,0.120421302,0.905104305,0.993364715,-6.53285035,Metabolism or Transport (lipid),0.061345646
ACTR10,0.044184045,5.623587914,0.132248282,0.895838091,0.993364715,-6.610586953,NA,0.063324538
ADAM12,-0.046325699,5.41998711,-0.117474706,0.907415094,0.993364715,-6.58455599,Metabolism (other),0.052770449
ADAMTS7,0.071239712,3.343049179,0.131135275,0.89670949,0.993364715,-6.134831153,Matrisome/cell adhesion/binding/signaling,0.011873351
ADGRE1,0.081026284,2.649976291,0.127255945,0.899747734,0.993364715,-6.00028257,Matrisome/cell adhesion/binding/signaling,0.004617414
AF165147.1,0.038630635,5.860454699,0.118329835,0.906744396,0.993364715,-6.616732489,NA,0.063984169
AHSA1,0.051337134,5.781795209,0.117254886,0.907587516,0.993364715,-6.635752129,NA,0.091688654
AL035078.1,0.132658932,4.173231339,0.125302832,0.90127798,0.993364715,-6.365207224,NA,0.040897098
AL049828.1,-0.023367507,7.003398655,-0.119548949,0.905788337,0.993364715,-6.785378545,NA,0.138522427
AL138828.1,0.042945871,4.732299384,0.129383544,0.898081229,0.993364715,-6.476209387,NA,0.034960422
AL138927.1,-0.072833561,4.404405775,-0.129817313,0.897741525,0.993364715,-6.428328382,NA,0.028364116
AL158077.2,0.073784784,2.622316939,0.116104633,0.908489822,0.993364715,-5.989035298,NA,0.007255937
AL356277.3,0.077430679,3.264477764,0.120525309,0.905022756,0.993364715,-6.136537209,NA,0.007915567
AL512452.1,0.089078101,2.918654449,0.118559165,0.906564539,0.993364715,-6.076365639,NA,0.009234828
AL603840.1,0.057459618,4.356903802,0.118716173,0.906441405,0.993364715,-6.391628036,NA,0.0323219
ANGEL1,0.034342247,4.825817331,0.131847577,0.896151798,0.993364715,-6.480678675,NA,0.042875989
AP3M2,-0.037139751,4.397856229,-0.129853262,0.897713372,0.993364715,-6.428524404,Transport,0.031662269
AP3S2,0.032939736,6.665619086,0.13032408,0.897344677,0.993364715,-6.743189335,Transport,0.120712401
AP4E1,0.027981482,5.673849488,0.1332194,0.89507789,0.993364715,-6.612162634,Transport,0.069920844
ARHGAP8,0.044841944,4.545311299,0.128654826,0.898651966,0.993364715,-6.430075644,NA,0.033641161
ARL5B,0.041699847,6.600238493,0.11714696,0.907672172,0.993364715,-6.729934309,Transport,0.116754617
ARMC7,0.054390734,3.985241246,0.12941222,0.89805877,0.993364715,-6.329089281,NA,0.019788918
ARMH4,-0.03793931,5.664066802,-0.128404734,0.898847852,0.993364715,-6.603835726,NA,0.071240106
ATOH8,0.032317657,6.307060961,0.12345548,0.902725723,0.993364715,-6.691394697,Development (differentiation),0.094327177
ATP8A2,0.040853735,4.818208533,0.117933156,0.907055512,0.993364715,-6.495351502,Metabolism or Transport (lipid),0.036279683
BNIP2,-0.032051191,5.780203587,-0.129887802,0.897686323,0.993364715,-6.61846179,Development (apoptosis),0.094986807
C1QTNF3,-0.066117861,2.803471561,-0.117815896,0.907147482,0.993364715,-6.000894658,Metabolism or Transport (lipid),0.006596306
C20orf96,0.055121241,3.637370995,0.129171029,0.898247666,0.993364715,-6.243578286,NA,0.015831135
C2CD4B,0.056406007,3.847660224,0.12722367,0.899773018,0.993364715,-6.299619809,NA,0.019129288
CAPSL,-0.097692181,2.762542389,-0.13441195,0.894144488,0.993364715,-6.033258981,NA,0.007915567
CASC2,0.062521504,5.240968144,0.128589375,0.89870323,0.993364715,-6.560453915,NA,0.059366755
CCND2,0.041582704,4.60134709,0.123992319,0.902304974,0.993364715,-6.435399305,Development (cell cycle),0.0323219
CDC14A,0.019909859,6.762635513,0.120982884,0.904663996,0.993364715,-6.762368159,Development (cell cycle),0.144459103
CEP192,0.021672068,6.915527452,0.128735529,0.898588756,0.993364715,-6.770037122,NA,0.162269129
CFAP206,0.061030478,3.918089991,0.134012734,0.894456934,0.993364715,-6.291751471,Cilia,0.025065963
CFAP73,-0.077336313,3.471833129,-0.116649084,0.908062716,0.993364715,-6.23091667,Cilia,0.019788918
CHEK2,-0.039766472,4.411613564,-0.116559007,0.908133377,0.993364715,-6.427953697,NA,0.025725594
CHRNA5,-0.057684638,4.469275455,-0.131883828,0.896123416,0.993364715,-6.429767942,NA,0.033641161
CIZ1,-0.039551763,4.628073641,-0.12602126,0.900715053,0.993364715,-6.461745597,NA,0.030343008
CLUL1,0.071003214,3.115877893,0.122700181,0.903317739,0.993364715,-6.139531759,NA,0.01055409
CMTM1,-0.057730419,2.766332961,-0.11680861,0.907937579,0.993364715,-6.027280806,NA,0.007255937
CNKSR2,0.087634376,3.886051611,0.132606163,0.895557927,0.993364715,-6.303859627,NA,0.018469657
COL6A6,-0.100652107,2.785969312,-0.126173564,0.900595722,0.993364715,-6.034262017,Matrisome/cell adhesion/binding/signaling,0.007915567
COL9A3,-0.065452604,3.711068677,-0.121940246,0.903913446,0.993364715,-6.260679592,Matrisome/cell adhesion/binding/signaling,0.019129288
CTNNA2,-0.048177662,6.181941891,-0.119725037,0.905650256,0.993364715,-6.672323176,NA,0.091029024
CYBB,-0.088414796,2.458804509,-0.123654712,0.902569571,0.993364715,-5.931130769,NA,0.005277045
DAPL1,-0.064097689,2.909658188,-0.121711109,0.904093076,0.993364715,-6.062210852,Development (apoptosis),0.007915567
DCAKD,-0.03337458,5.531277609,-0.118653232,0.906490766,0.993364715,-6.579780912,NA,0.067941953
DLGAP4,-0.022104645,6.541007822,-0.122406551,0.903547906,0.993364715,-6.725882566,NA,0.117414248
DNAJB6,-0.050511655,8.940753319,-0.12658091,0.900276573,0.993364715,-6.984167382,Metabolism (other),0.336411609
DPH5,0.062710516,3.818551856,0.133230107,0.895069509,0.993364715,-6.309158649,Metabolism (other),0.019129288
DSE,-0.043238979,6.169720273,-0.124996217,0.901518247,0.993364715,-6.667605141,NA,0.090369393
DUSP23,0.064229733,3.013953084,0.130385347,0.897296701,0.993364715,-6.081660246,NA,0.01121372
DYRK1B,-0.067497103,3.000910323,-0.121659923,0.904133203,0.993364715,-6.089538904,Development (differentiation),0.009894459
EFCAB8,-0.074929505,3.257892565,-0.125824908,0.9008689,0.993364715,-6.119902783,NA,0.01055409
ELOVL5,-0.038150255,8.340713671,-0.125502997,0.901121135,0.993364715,-6.923449362,Metabolism or Transport (lipid),0.256596306
EMC3,-0.038941784,4.721115744,-0.118054445,0.906960384,0.993364715,-6.468473807,NA,0.034300792
ENTPD7,-0.048808402,3.66043858,-0.129201186,0.898224047,0.993364715,-6.215569368,Metabolism (other),0.013852243
FAM13A-AS1,0.040342993,3.804074159,0.117348862,0.907513803,0.993364715,-6.270480569,NA,0.019129288
FAM167B,-0.066844796,2.72996756,-0.125791376,0.900895174,0.993364715,-6.010193627,NA,0.007255937
