"","X.2","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","gs_number.x.x","gs_description.x.x","gs_number.y.y","gs_description.y.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"160","4730","4730","4730",NA,NA,"GOBP_POSITIVE_REGULATION_OF_LOCOMOTION","GO:0040017","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism. [GOC:go_curators]","GO:0040017","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism. [GOC:go_curators]","GO:0040017","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism. [GOC:go_curators]","GO:0040017","Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism. [GOC:go_curators]","0.0002346841032123","0.00593445586553434","0.518848077743792","0.304144909080517","1.98289557622236","360","c(""HSPB1"", ""JAK2"", ""ANGPT1"", ""IGF1R"", ""ITGA5"", ""ACTA2"", ""FN1"", ""CARMIL1"", ""FOXP1"", ""AKT3"", ""PDGFC"", ""CDH13"", ""MYLK"", ""NTN1"", ""FERMT2"", ""BCAS3"", ""DOCK1"", ""RTN4"", ""ITGA3"", ""MAP4K4"", ""GAB1"", ""ROCK2"", ""MCAM"", ""ARHGEF7"", ""MAPRE2"", ""IQSEC1"", ""BCL2"", ""FGFR1"", ""MCU"", ""FER"", ""SLC8A1"", ""PLCG2"", ""LGR6"", ""ANO6"", ""ANXA1"", ""CAV1"", ""RRAS2"", ""ACTN4"", ""RIN2"", ""ITGAV"", ""MYO1C"", ""CD47"", ""PTK2"", ""ITGB1"", ""TJP1"", ""PIK3R1"", ""DOCK7"", ""NTRK3"", ""COL1A1"", ""EGFR"", ""RAPGEF2"", ""PRKD1"", ""PRKCA"", ""NIPBL"", ""BMPR2"", ""CD99"", ""THBS1"", 
""ANGPT4"", ""CD151"", ""PDGFRB"", ""MYADM"", ""ITGB3"", ""ETS1"", ""MIA3"", ""SASH1"", ""TWIST2"", ""NTF3"")"
"161","4751","4751","4751",NA,NA,"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE","GO:0043410","Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade. [GOC:go_curators]","GO:0043410","Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade. [GOC:go_curators]","GO:0043410","Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade. [GOC:go_curators]","GO:0043410","Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade. [GOC:go_curators]","0.00040784478718631","0.00898373732399845","0.49849310876659","0.316988127803794","2.06080373286919","274","c(""ROR1"", ""PLCE1"", ""ITGA1"", ""PLCB1"", ""MAP3K5"", ""JAK2"", ""ANGPT1"", ""IGF1R"", ""ACTA2"", ""SH3RF3"", ""PDGFC"", ""ROCK1"", ""NOX4"", ""FERMT2"", ""PDE5A"", ""RAP1A"", ""ROCK2"", ""NPNT"", ""PELI2"", ""FGFR1"", ""GAREM1"", ""PLCG2"", ""AR"", ""IQGAP1"", ""KSR1"", ""NDST1"", ""NOTCH2"", ""ERBB4"", ""NPTN"", ""NTRK3"", ""EGFR"", ""SORBS3"", ""RAPGEF2"", ""RAP1B"", ""RYK"", ""ALKAL2"", ""PRKCA"", ""MAP3K7"", ""CCN2"", ""TNFAIP8L3"", ""CFLAR"", ""THBS1"", ""ADRA1B"", ""TNIK"", ""PDGFRB"", ""GHR"", ""SASH1"", ""NTF3"", ""LPAR1"")"
"162","4900","4900","4900",NA,NA,"GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY","GO:0010922","Any process that increases the rate or frequency of phosphatase activity. Phosphatases catalyze the hydrolysis of phosphoric monoesters, releasing inorganic phosphate. [GOC:BHF, GOC:dph, GOC:tb]","GO:0010922","Any process that increases the rate or frequency of phosphatase activity. Phosphatases catalyze the hydrolysis of phosphoric monoesters, releasing inorganic phosphate. [GOC:BHF, GOC:dph, GOC:tb]","GO:0010922","Any process that increases the rate or frequency of phosphatase activity. Phosphatases catalyze the hydrolysis of phosphoric monoesters, releasing inorganic phosphate. [GOC:BHF, GOC:dph, GOC:tb]","GO:0010922","Any process that increases the rate or frequency of phosphatase activity. Phosphatases catalyze the hydrolysis of phosphoric monoesters, releasing inorganic phosphate. [GOC:BHF, GOC:dph, GOC:tb]","0.000166644500018762","0.00456169094954272","0.518848077743792","0.670004008413594","3.62137873073511","26","c(""ITGA1"", ""JAK2"", ""PPP1R12A"", ""ROCK1"", ""NPNT"", ""MAGI2"", ""MEF2C"", ""SLC39A10"", ""PDGFRB"", ""CALM2"")"
"163","4907","4907","4907",NA,NA,"GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY","GO:0032516","Any process that activates or increases the activity of a phosphoprotein phosphatase. [GOC:mah]","GO:0032516","Any process that activates or increases the activity of a phosphoprotein phosphatase. [GOC:mah]","GO:0032516","Any process that activates or increases the activity of a phosphoprotein phosphatase. [GOC:mah]","GO:0032516","Any process that activates or increases the activity of a phosphoprotein phosphatase. [GOC:mah]","0.000175713452177056","0.00471832455631628","0.518848077743792","0.724720314941353","3.55303528106209","17","c(""ITGA1"", ""JAK2"", ""PPP1R12A"", ""MAGI2"", ""SLC39A10"", ""PDGFRB"", ""CALM2"")"
"164","5014","5014","5014",NA,NA,"GOBP_POSITIVE_REGULATION_OF_SIGNALING","GO:0023056","Any process that activates, maintains or increases the frequency, rate or extent of a signaling process. [GOC:mtg_signal]","GO:0023056","Any process that activates, maintains or increases the frequency, rate or extent of a signaling process. [GOC:mtg_signal]","GO:0023056","Any process that activates, maintains or increases the frequency, rate or extent of a signaling process. [GOC:mtg_signal]","GO:0023056","Any process that activates, maintains or increases the frequency, rate or extent of a signaling process. [GOC:mtg_signal]","2.66556365784778e-06","0.000154959932645398","0.627256739718528","0.264373016765163","1.74054266549004","1023","c(""RBPMS"", ""ROR1"", ""PLCE1"", ""ITGA1"", ""PLCB1"", ""MAP3K5"", ""MACF1"", ""JAK2"", ""ANGPT1"", ""IGF1R"", ""AKAP6"", ""ITGA5"", ""ACTA2"", ""SH3RF3"", ""FN1"", ""FLNA"", ""FOXP1"", ""AKT3"", ""PDGFC"", ""TCF7L2"", ""WWOX"", ""NKD1"", ""ROCK1"", ""CDH13"", ""MYOCD"", ""NOX4"", ""PLA2R1"", ""DAAM2"", ""PTGIS"", ""YAP1"", ""ZEB2"", ""FERMT2"", ""PDE5A"", ""CACNB2"", ""HSPA1B"", ""THRB"", ""RTN4"", ""HIP1"", ""LIMS2"", ""RAP1A"", ""ITGA8"", ""MAP4K4"", ""ROCK2"", ""COL3A1"", ""NPNT"", ""JAG1"", ""NFAT5"", ""SKI"", ""CTBP2"", ""ERBIN"", ""TBL1XR1"", ""MAPRE2"", ""PELI2"", ""FAF1"", ""CCN3"", ""MAP3K20"", 
""MLLT3"", ""HSPA1A"", ""IQCJ-SCHIP1"", ""FGFR1"", ""MCU"", ""GAREM1"", ""PLCG2"", ""LGR6"", ""ZNF423"", ""AR"", ""CAV1"", ""IQGAP1"", ""GUCY1A1"", ""KSR1"", ""ECE1"", ""TBL1X"", ""BMPR1A"", ""ACTN4"", ""PKD2"", ""NDST1"", ""GRIN2A"", ""CTNNA1"", ""INPP5F"", ""LIMS1"", ""NOTCH2"", ""ITGAV"", ""MYO1C"", ""PRRX1"", ""MN1"", ""ERBB4"", ""DTNBP1"", ""LURAP1L"", ""SLC39A10"", ""MBD5"", ""PTK2"", ""FNIP1"", ""TGM2"", ""ITGB1"", ""SCUBE3"", ""CDC73"", ""UBR5"", ""OXCT1"", ""NACC2"", ""NPTN"", ""PIK3R1"", ""SORL1"", ""MAOA"", ""RHEB"", ""SPPL3"", ""NTRK3"", ""COL1A1"", ""EGFR"", ""RAB3GAP1"", ""SORBS3"", ""RAPGEF2"", 
""RAP1B"", ""RYK"", ""ALKAL2"", ""PRKD1"", ""PHIP"", ""PRKCA"", ""SOS1"", ""MIER1"", ""MAP3K7"", ""CREBBP"", ""SORBS1"", ""BMPR2"", ""USP47"", ""NLRC5"", ""CCN2"", ""TNFAIP8L3"", ""TGFB1I1"", ""CFLAR"", ""SOS2"", ""THBS1"", ""WASF1"", ""CBL"", ""ADRA1B"", ""LSM14A"", ""MBD2"", ""AFAP1L2"", ""TNIK"", ""LMO3"", ""PDGFRB"", ""GSK3B"", ""ITGB3"", ""RPTOR"", ""GHR"", ""KIF5B"", ""MRAP2"", ""NEO1"", ""SASH1"", ""USP15"", ""NTF3"", ""PML"", ""LPAR1"", ""TICAM2"", ""PIK3CA"", ""INHBA"", ""FBH1"", ""NEK6"", ""DUSP19"", ""PAFAH1B1"", ""TRPM4"", ""FBXW7"", ""SYT12"", ""EP300"", ""ACVR1"", ""RNF13"", ""RIMS3"", ""ILK""
)"
"165","5224","5224","5224",NA,NA,"GOBP_PROGRAMMED_CELL_DEATH","GO:0012501","A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell. [GOC:lr, GOC:mtg_apoptosis]","GO:0012501","A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell. [GOC:lr, GOC:mtg_apoptosis]","GO:0012501","A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell. [GOC:lr, GOC:mtg_apoptosis]","GO:0012501","A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell. [GOC:lr, GOC:mtg_apoptosis]","0.00034860543085673","0.00802361642694326","0.49849310876659","0.23149293418237","1.52919900220789","1175","c(""RYR2"", ""ZBTB16"", ""ADARB1"", ""HSPB1"", ""ITGA1"", ""PRUNE2"", ""MAP3K5"", ""JAK2"", ""ANGPT1"", ""IGF1R"", ""ITGA5"", ""SH3RF3"", ""PDE3A"", ""ACTN1"", ""FLNA"", ""GBE1"", ""UNC5C"", ""FOXP1"", ""SLIT3"", ""TCF7L2"", ""WWOX"", ""ROCK1"", ""ETV6"", ""KCNMA1"", ""MYOCD"", ""NTN1"", ""PLA2R1"", ""PTGIS"", ""YAP1"", ""HSPA1B"", ""ITPR1"", ""THRB"", ""UACA"", ""DOCK1"", ""RTN4"", ""HIP1"", ""LIMS2"", ""MAP4K4"", ""PPP2R2B"", ""CAMK2D"", ""RASSF3"", ""ARHGAP10"", ""SORT1"", ""GULP1"", ""ARHGEF7"", ""FAF1"", ""EEF2K"", ""MEF2A"", ""FOXO3"", ""BCL2"", ""MAP3K20"", ""TNFRSF11B"", ""HSPA1A"", ""MEF2C"", 
""BAG3"", ""FGFR1"", ""KANK2"", ""NCKAP1"", ""OXR1"", ""PLCG2"", ""CRYAB"", ""ANO6"", ""HSPD1"", ""CUL1"", ""AR"", ""ANXA1"", ""CAV1"", ""CAPN2"", ""SMAD6"", ""BMPR1A"", ""ACTN4"", ""GRIN2A"", ""CTNNA1"", ""PAWR"", ""BCL6"", ""NOTCH2"", ""PTTG1IP"", ""ITGAV"", ""ERBB4"", ""RB1"", ""RASA1"", ""SLC39A10"", ""PTK2"", ""FRZB"", ""FNIP1"", ""TGM2"", ""HEY2"", ""ITGB1"", ""CDC73"", ""ST6GAL1"", ""TJP1"", ""BARD1"", ""CRLF1"", ""NACC2"", ""PIK3R1"", ""KMT2A"", ""AKAP1"", ""EGFR"", ""CASP7"", ""TNFAIP8"", ""RAPGEF2"", ""PRKD1"", ""PHIP"", ""KIFAP3"", ""UBQLN1"", ""ATF2"", ""PPP2CB"", ""UBE2D3"", ""XKR6"", ""PRKCA"", 
""MAP3K7"", ""DNAJB6"", ""BMPR2"", ""USP47"", ""TNFAIP8L3"", ""MERTK"", ""CFLAR"", ""ACER2"", ""CCND2"", ""THRA"", ""ZMYND11"", ""THBS1"", ""ANGPT4"", ""MEF2D"", ""CBL"", ""P2RX1"", ""BCAP29"", ""ITPK1"", ""BIRC6"", ""PDGFRB"", ""HTATIP2"", ""GSK3B"", ""TCP1"", ""LRP5"", ""CTTN"", ""ESR1"", ""KPNA1"", ""ITCH"", ""PRMT2"", ""E2F3"", ""MNT"", ""GLI3"", ""TWIST2"", ""NTF3"", ""PML"", ""UBE4B"", ""PPP1R13L"", ""PIK3CA"", ""JADE1"", ""INHBA"", ""FBH1"", ""NEK6"", ""CALM2"")"
"166","5549","5549","5549",NA,NA,"GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT","GO:1903115","Any process that modulates the frequency, rate or extent of actin filament-based movement. [GO_REF:0000058, GOC:TermGenie, PMID:24798735]","GO:1903115","Any process that modulates the frequency, rate or extent of actin filament-based movement. [GO_REF:0000058, GOC:TermGenie, PMID:24798735]","GO:1903115","Any process that modulates the frequency, rate or extent of actin filament-based movement. [GO_REF:0000058, GOC:TermGenie, PMID:24798735]","GO:1903115","Any process that modulates the frequency, rate or extent of actin filament-based movement. [GO_REF:0000058, GOC:TermGenie, PMID:24798735]","6.37360414673655e-05","0.00210179846686827","0.538434096309916","0.691113229567112","3.73547429366873","26","c(""PDE4D"", ""CACNA1C"", ""RYR2"", ""ACTA2"", ""CTNNA3"", ""CAMK2D"", ""PLN"", ""CAV1"")"
"167","5552","5552","5552",NA,NA,"GOBP_REGULATION_OF_ACTION_POTENTIAL","GO:0098900","Any process that modulates the frequency, rate or extent of action potential creation, propagation or termination. This typically occurs via modulation of the activity or expression of voltage-gated ion channels. [GOC:dos, GOC:dph, GOC:go_curators, GOC:tb, ISBN:978-0-07-139011-8]","GO:0098900","Any process that modulates the frequency, rate or extent of action potential creation, propagation or termination. This typically occurs via modulation of the activity or expression of voltage-gated ion channels. [GOC:dos, GOC:dph, GOC:go_curators, GOC:tb, ISBN:978-0-07-139011-8]","GO:0098900","Any process that modulates the frequency, rate or extent of action potential creation, propagation or termination. This typically occurs via modulation of the activity or expression of voltage-gated ion channels. [GOC:dos, GOC:dph, GOC:go_curators, GOC:tb, ISBN:978-0-07-139011-8]","GO:0098900","Any process that modulates the frequency, rate or extent of action potential creation, propagation or termination. This typically occurs via modulation of the activity or expression of voltage-gated ion channels. [GOC:dos, GOC:dph, GOC:go_curators, GOC:tb, ISBN:978-0-07-139011-8]","0.000357719170213556","0.00813378387433162","0.49849310876659","0.603991145616232","3.35595436748641","35","c(""CACNA1C"", ""RYR2"", ""TBX18"", ""FLNA"", ""CTNNA3"", ""CACNA2D1"", ""CAMK2D"", ""CAV1"")"
"168","5579","5579","5579",NA,NA,"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS","GO:0022603","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]","GO:0022603","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]","GO:0022603","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]","GO:0022603","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]","0.000105473814164166","0.00311396250299336","0.538434096309916","0.278685577507592","1.81917055769122","616","c(""ROR1"", ""PDLIM5"", ""TPM1"", ""HSPB1"", ""COL4A2"", ""MACF1"", ""TBX18"", ""EPS8"", ""ITGA5"", ""FN1"", ""CARMIL1"", ""FLNA"", ""SMURF1"", ""FOXP1"", ""AKT3"", ""ATP10A"", ""NKD1"", ""ROCK1"", ""PPFIA2"", ""NTN1"", ""PTGIS"", ""SIPA1L1"", ""FERMT2"", ""PARVA"", ""HSPG2"", ""PHLDB2"", ""DOCK1"", ""RTN4"", ""LIMS2"", ""MAP2"", ""TIAM2"", ""GAB1"", ""ROCK2"", ""MYH9"", ""MSN"", ""ANGPT2"", ""ARHGEF7"", ""FBLIM1"", ""CORO1C"", ""EEF2K"", ""MAGI2"", ""TNFRSF11B"", ""MLLT3"", ""MEF2C"", ""ATP2B4"", ""WTIP"", ""MCU"", ""DDAH1"", ""AR"", ""ANXA1"", ""NTN4"", ""SDC2"", ""SEPTIN7"", ""MYO9A"", ""BMPR1A"", ""ACTN4"", 
""CAPZB"", ""CHN1"", ""TENM4"", ""LIMS1"", ""BCL6"", ""RASA1"", ""TMEM135"", ""DTNBP1"", ""PLXNA4"", ""SHROOM3"", ""PTK2"", ""YWHAH"", ""ITGB1"", ""FGD4"", ""ST6GAL1"", ""TJP1"", ""RAPGEF2"", ""RYK"", ""PRKD1"", ""PHIP"", ""ATF2"", ""PRKCA"", ""BMPR2"", ""BCR"", ""THBS1"", ""ANGPT4"", ""SPIRE1"", ""DAAM1"", ""TNIK"", ""FMNL3"", ""THBS2"", ""HTATIP2"", ""GSK3B"", ""MYADM"", ""ESR1"", ""ETS1"", ""SASH1"", ""BRWD3"", ""MYH10"", ""PML"", ""LPAR1"", ""SMAD1"")"
"169","5580","5580","5580",NA,NA,"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE","GO:0090066","Any process that modulates the size of an anatomical structure. [GOC:dph, GOC:tb]","GO:0090066","Any process that modulates the size of an anatomical structure. [GOC:dph, GOC:tb]","GO:0090066","Any process that modulates the size of an anatomical structure. [GOC:dph, GOC:tb]","GO:0090066","Any process that modulates the size of an anatomical structure. [GOC:dph, GOC:tb]","4.18228849357121e-06","0.00022897014383736","0.610526878385931","0.361069290267633","2.350112407446","318","c(""PRKG1"", ""SVIL"", ""LMOD1"", ""EXT1"", ""ITGA1"", ""MACF1"", ""EPS8"", ""DSTN"", ""ACTA2"", ""FN1"", ""CARMIL1"", ""AKT3"", ""ROCK1"", ""KCNMA1"", ""NTN1"", ""DAAM2"", ""FCHSD2"", ""RTN4"", ""MAP2"", ""PICALM"", ""ROCK2"", ""ELN"", ""MSN"", ""KIRREL1"", ""FER"", ""NCKAP1"", ""SLC8A1"", ""ANO6"", ""CAV1"", ""GUCY1A1"", ""ECE1"", ""CAPZB"", ""KCNMB1"", ""HP1BP3"", ""RASA1"", ""PLXNA4"", ""HRH2"", ""RYK"", ""BMPR2"", ""ESAM"", ""ADRA1B"", ""P2RX1"", ""ADD1"", ""GSK3B"", ""MYADM"", ""CTTN"", ""RPTOR"", ""PIK3CA"", ""GRIP2"", ""PAFAH1B1"", ""TRPM4"", ""TBXA2R"", ""TRPV2"", ""RAP1GDS1"")"
"170","5632","5632","5632",NA,NA,"GOBP_REGULATION_OF_BLOOD_CIRCULATION","GO:1903522","Any process that modulates the frequency, rate or extent of blood circulation. [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:10659969]","GO:1903522","Any process that modulates the frequency, rate or extent of blood circulation. [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:10659969]","GO:1903522","Any process that modulates the frequency, rate or extent of blood circulation. [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:10659969]","GO:1903522","Any process that modulates the frequency, rate or extent of blood circulation. [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:10659969]","1.31297612523294e-05","0.000565181096960956","0.593325476396405","0.453706050309779","2.88974432866729","143","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""TPM1"", ""TBX18"", ""JAK2"", ""FLNA"", ""CTNNA3"", ""PDE5A"", ""CACNB2"", ""CACNA2D1"", ""THRB"", ""CAMK2D"", ""CASQ2"", ""DES"", ""MEF2A"", ""ATP2B4"", ""SLC8A1"", ""PLN"", ""CAV1"", ""TMEM38B"", ""ECE1"", ""CACNA1H"", ""HEY2"", ""HRH2"", ""BMPR2"", ""CCN2"", ""THRA"", ""ADRA1B"", ""P2RX1"", ""TMEM65"")"
"171","5661","5661","5661",NA,NA,"GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT","GO:1903169","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transport. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:24125847]","GO:1903169","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transport. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:24125847]","GO:1903169","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transport. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:24125847]","GO:1903169","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transport. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:24125847]","7.8501347280943e-06","0.000371990838081712","0.593325476396405","0.528407860729709","3.2591484521541","90","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""AKAP6"", ""JPH2"", ""CACNB2"", ""CACNA2D1"", ""SESTD1"", ""CAMK2D"", ""CASQ2"", ""SLC8A1"", ""PLCG2"", ""PLN"", ""TMEM38B"", ""AHNAK"", ""STAC2"", ""PKD2"", ""PRKD1"", ""UBQLN1"")"
"172","5662","5662","5662",NA,NA,"GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:1901019","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transporter activity. [GOC:BHF, GOC:TermGenie]","GO:1901019","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transporter activity. [GOC:BHF, GOC:TermGenie]","GO:1901019","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transporter activity. [GOC:BHF, GOC:TermGenie]","GO:1901019","Any process that modulates the frequency, rate or extent of calcium ion transmembrane transporter activity. [GOC:BHF, GOC:TermGenie]","1.11846311659623e-05","0.000488915776316753","0.593325476396405","0.584251167440503","3.4569576586352","57","c(""PDE4D"", ""DMD"", ""RYR2"", ""AKAP6"", ""JPH2"", ""CACNB2"", ""CACNA2D1"", ""CAMK2D"", ""CASQ2"", ""PLCG2"", ""PLN"", ""AHNAK"", ""STAC2"", ""PKD2"")"
"173","5663","5663","5663",NA,NA,"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT","GO:0051924","Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","GO:0051924","Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","GO:0051924","Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","GO:0051924","Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","5.35745317662147e-06","0.000277162187733656","0.610526878385931","0.454655630471517","2.87824983526076","134","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""AKAP6"", ""CAMK2G"", ""JPH2"", ""MYLK"", ""CACNB2"", ""CACNA2D1"", ""SESTD1"", ""CAMK2D"", ""CASQ2"", ""BCL2"", ""SLC8A1"", ""PLCG2"", ""PLN"", ""CAV1"", ""TMEM38B"", ""AHNAK"", ""STAC2"", ""PKD2"")"
"174","5664","5664","5664",NA,NA,"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL","GO:0010522","Any process that modulates the rate of the directed movement of calcium ions into the cytosol of a cell. The cytosol is that part of the cytoplasm that does not contain membranous or particulate subcellular components. [GOC:dph, GOC:tb]","GO:0010522","Any process that modulates the rate of the directed movement of calcium ions into the cytosol of a cell. The cytosol is that part of the cytoplasm that does not contain membranous or particulate subcellular components. [GOC:dph, GOC:tb]","GO:0010522","Any process that modulates the rate of the directed movement of calcium ions into the cytosol of a cell. The cytosol is that part of the cytoplasm that does not contain membranous or particulate subcellular components. [GOC:dph, GOC:tb]","GO:0010522","Any process that modulates the rate of the directed movement of calcium ions into the cytosol of a cell. The cytosol is that part of the cytoplasm that does not contain membranous or particulate subcellular components. [GOC:dph, GOC:tb]","1.18933327238411e-06","8.08030159394459e-05","0.643551836150722","0.619174080758427","3.6622532645253","58","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""AKAP6"", ""JPH2"", ""CAMK2D"", ""CASQ2"", ""BCL2"", ""SLC8A1"", ""PLN"", ""CAV1"", ""TMEM38B"", ""PKD2"")"
"175","5681","5681","5681",NA,NA,"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION","GO:0055117","Any process that modulates the frequency, rate or extent of cardiac muscle contraction. [GOC:ecd]","GO:0055117","Any process that modulates the frequency, rate or extent of cardiac muscle contraction. [GOC:ecd]","GO:0055117","Any process that modulates the frequency, rate or extent of cardiac muscle contraction. [GOC:ecd]","GO:0055117","Any process that modulates the frequency, rate or extent of cardiac muscle contraction. [GOC:ecd]","5.70309066703662e-06","0.000287140430994817","0.610526878385931","0.626547685818543","3.61018359155924","51","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""CTNNA3"", ""PDE5A"", ""CAMK2D"", ""CASQ2"", ""SLC8A1"", ""PLN"", ""CAV1"", ""TMEM38B"")"
