gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
LINC02213,1.982098902,2.826937416,2.287266503,0.029136959,0.115883643,-3.723314862,NA,0.002739726
LINC02546,1.792542072,3.145978136,2.285478164,0.029253884,0.115883643,-3.754863492,NA,0.005479452
LRRC4,1.946396784,2.482899457,2.285569291,0.029247916,0.115883643,-3.717401662,NA,0.002739726
LRRK2,-2.25376813,7.755208126,-2.287221381,0.029139904,0.115883643,-4.064015622,Inflammation/Immune/Stress/Toxic/Detox,0.049315068
MEIOC,1.758290926,3.420083795,2.286889518,0.029161572,0.115883643,-3.783830471,NA,0.010958904
MIR5689HG,1.659787455,3.218230152,2.286645776,0.029177496,0.115883643,-3.770511125,NA,0.010958904
MYOCOS,1.808771911,3.820999075,2.284894294,0.02929215,0.115883643,-3.813017864,NA,0.021917808
PRKY,3.166973712,4.276005855,2.284948614,0.029288588,0.115883643,-3.904456421,NA,0.071232877
RAB29,0.974214175,4.585113682,2.287649551,0.02911197,0.115883643,-3.899109111,Transport,0.032876712
RBM26,0.485569729,7.860748067,2.286581724,0.029181682,0.115883643,-4.45066481,NA,0.276712329
RGPD3,1.8551436,3.280557638,2.286769746,0.029169396,0.115883643,-3.762907304,NA,0.008219178
RNF103,1.196348226,4.285106034,2.285282875,0.029266678,0.115883643,-3.853604174,NA,0.032876712
SNTN,1.750077415,2.833779442,2.284696485,0.029305124,0.115883643,-3.747197055,NA,0.005479452
SNX6,-0.73194512,8.059131121,-2.288578341,0.029051458,0.115883643,-4.320412215,NA,0.210958904
THSD7B,1.663391029,5.928419745,2.28792248,0.029094176,0.115883643,-4.094741912,Matrisome/cell adhesion/binding/signaling,0.115068493
TMEM234,1.473038497,3.686053966,2.285044534,0.029282299,0.115883643,-3.794531046,NA,0.016438356
TMSB15B-AS1,1.560324415,3.297018466,2.284846284,0.029295299,0.115883643,-3.760732902,NA,0.008219178
UBE2J1,1.191000098,4.927083535,2.286038776,0.029217185,0.115883643,-3.95170739,Metabolism (other),0.049315068
Z98949.1,1.791728038,3.066657008,2.288392383,0.029063564,0.115883643,-3.740121141,NA,0.005479452
ZFP36L1,-1.818893364,7.973201214,-2.285781654,0.029234012,0.115883643,-4.134519587,NA,0.104109589
ZNF324,1.683854692,2.800626415,2.285803118,0.029232607,0.115883643,-3.730310791,NA,0.005479452
AC016931.1,2.097388818,2.821979812,2.284444447,0.029321663,0.115902455,-3.734413324,NA,0.005479452
AC103876.1,1.463793243,5.544646779,2.284242543,0.029334918,0.115902455,-4.044574678,NA,0.079452055
AC108718.1,1.625776566,3.345620201,2.284382558,0.029325726,0.115902455,-3.778595276,NA,0.010958904
AL132857.1,1.595798062,5.174437859,2.284228644,0.029335831,0.115902455,-3.981117601,NA,0.057534247
AC068733.3,1.766051338,3.823401838,2.284100379,0.029344254,0.115911915,-3.81830702,NA,0.016438356
LINC01135,1.265380125,4.791635204,2.283984763,0.029351849,0.115918098,-3.912085694,NA,0.035616438
FGD3,0.745851112,6.827179648,2.28372069,0.029369203,0.115962811,-4.237025614,NA,0.194520548
ADTRP,1.543686766,4.029215329,2.283509282,0.029383102,0.115993869,-3.839042083,Metabolism or Transport (lipid),0.024657534
GSK3A,1.289701936,3.865348003,2.283220819,0.029402077,0.116010008,-3.816286104,Development (apoptosis),0.016438356
MECP2,0.733694313,7.450941073,2.28328266,0.029398009,0.116010008,-4.332975337,NA,0.260273973
SH2D4B,1.692192041,3.647608581,2.283171941,0.029405294,0.116010008,-3.809946087,NA,0.016438356
TAX1BP1,0.561917372,7.461571605,2.283067538,0.029412165,0.116013309,-4.345343422,NA,0.219178082
FAIM,1.557551485,3.237695199,2.282791778,0.02943032,0.116061108,-3.770751074,Development (apoptosis),0.008219178
AKR1C3,1.709114982,3.641972641,2.282548568,0.029446341,0.116075722,-3.807693955,Metabolism (other),0.01369863
CBX4,1.316394058,3.865118777,2.282460576,0.029452139,0.116075722,-3.827655017,NA,0.016438356
SSUH2,1.614957834,3.65354174,2.282460734,0.029452129,0.116075722,-3.798177757,NA,0.019178082
AC004875.1,1.838246893,3.822672552,2.282158554,0.029472048,0.116130381,-3.822848643,NA,0.019178082
AL133297.2,1.751268706,3.215949906,2.28172632,0.029500562,0.116147514,-3.764504766,NA,0.005479452
AL451070.1,1.727278996,3.317691392,2.281778949,0.029497089,0.116147514,-3.766821664,NA,0.008219178
ARMC12,1.776619901,2.708536944,2.281798703,0.029495786,0.116147514,-3.73079313,NA,0.002739726
SATB1,1.204915177,5.077816248,2.281809598,0.029495067,0.116147514,-3.978361714,NA,0.052054795
FAM153A,2.105700022,3.350912783,2.281615301,0.02950789,0.116152578,-3.776174279,NA,0.01369863
AL353653.1,1.957217487,3.085487385,2.281477158,0.029517011,0.116152685,-3.760720708,NA,0.008219178
SEZ6,1.94094906,3.091843174,2.281431875,0.029520001,0.116152685,-3.751090941,NA,0.008219178
PANK1,1.266436804,4.350742512,2.281010987,0.029547807,0.116238303,-3.867430577,Metabolism (other),0.02739726
LINC00251,2.000673782,2.815853054,2.280650157,0.029571664,0.116308355,-3.735274548,NA,0.002739726
AC025171.4,1.783816349,2.703997441,2.280463207,0.029584031,0.116309408,-3.731669426,NA,0.002739726
SLC9A7,-1.350190353,5.644029298,-2.280466477,0.029583815,0.116309408,-3.868813937,Transport,0.019178082
SMIM15,1.708427721,2.920882075,2.280088024,0.029608865,0.116376473,-3.750836282,NA,0.005479452
SPIB,1.652462394,3.180867313,2.280022615,0.029613197,0.116376473,-3.766075555,Inflammation/Immune/Stress/Toxic/Detox,0.008219178
ERGIC2,0.929042803,5.240772165,2.279413724,0.029653545,0.116461136,-3.985003699,NA,0.054794521
GPR89A,1.31289604,4.663504943,2.279240561,0.029665029,0.116461136,-3.917930434,NA,0.060273973
HLA-DQB2,1.761417167,2.881978687,2.279294051,0.029661481,0.116461136,-3.73942581,Inflammation/Immune/Stress/Toxic/Detox,0.002739726
PTPRQ,1.694530714,4.485346508,2.279270548,0.02966304,0.116461136,-3.911770176,NA,0.035616438
