gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
YWHAB,-1.36903791,5.03506721,-8.339088472,2.27E-09,3.50E-07,11.48110885,Development (cell cycle),0.063465759
RPS24,-1.033534771,6.25020289,-8.335607477,2.29E-09,3.51E-07,11.4075221,NA,0.145869268
DYNLL1,-1.46805947,5.055414092,-8.332927208,2.30E-09,3.52E-07,11.46571656,Cilia,0.059625627
GJA1,-1.790615906,4.708325649,-8.329171809,2.32E-09,3.53E-07,11.46968917,Matrisome/cell adhesion/binding/signaling,0.042687615
CD74,-3.446974877,1.062968885,-8.318844968,2.39E-09,3.58E-07,10.85992316,Inflammation/Immune/Stress/Toxic/Detox,0.001971852
NCAM2,-2.255759713,3.620862498,-8.312914442,2.42E-09,3.58E-07,11.42005567,NA,0.012683591
NDN,-2.336733169,1.787565946,-8.31580791,2.41E-09,3.58E-07,11.23444343,NA,0.004043293
PEG10,-1.670555685,3.306166493,-8.313717087,2.42E-09,3.58E-07,11.4222435,NA,0.012862851
SMIM26,-1.755752594,2.505646732,-8.31391217,2.42E-09,3.58E-07,11.3604121,NA,0.009998685
SNRPD3,-1.45432958,3.688841654,-8.318438265,2.39E-09,3.58E-07,11.44462134,NA,0.026375018
FANCF,-1.508731663,2.168124001,-8.310067271,2.44E-09,3.59E-07,11.31426152,NA,0.008895245
NDUFC1,-1.149034243,4.409736268,-8.303892383,2.48E-09,3.59E-07,11.40716355,NA,0.050132851
RPS3,-1.245171949,5.001439728,-8.306974919,2.46E-09,3.59E-07,11.39999621,NA,0.063517546
RPS4X,-2.210348724,4.249793526,-8.305004634,2.47E-09,3.59E-07,11.41395091,NA,0.029398525
SKP1,-1.047965602,6.450062685,-8.302106996,2.49E-09,3.59E-07,11.30905798,NA,0.163205634
FYB2,0.889115291,9.380935946,8.298039671,2.52E-09,3.62E-07,11.02920943,Inflammation/Immune/Stress/Toxic/Detox,0.762951484
FYB1,-2.192743087,2.426683423,-8.291378955,2.56E-09,3.66E-07,11.27730834,Inflammation/Immune/Stress/Toxic/Detox,0.006246191
GABARAPL2,-1.267716917,4.283421342,-8.287960422,2.59E-09,3.67E-07,11.36914384,NA,0.040875104
HLA-DPA1,-3.319085538,-0.997069474,-8.287264231,2.59E-09,3.67E-07,9.747683822,Inflammation/Immune/Stress/Toxic/Detox,0.000342584
CTNNA3,-2.033909966,4.913112673,-8.277854864,2.65E-09,3.74E-07,11.33774618,NA,0.034684683
KIAA1217,0.680157804,10.03223864,8.269671833,2.71E-09,3.75E-07,10.89204438,NA,0.814526377
MBD5,0.582292205,8.678087982,8.271984053,2.69E-09,3.75E-07,11.02394015,NA,0.63180538
RPS14,-2.050322972,5.404161582,-8.270609045,2.70E-09,3.75E-07,11.30131917,NA,0.060159421
TUBA1B,-2.792858343,4.709587232,-8.274814564,2.68E-09,3.75E-07,11.3365754,Transport,0.03032669
CRABP2,-2.252004876,1.388581037,-8.264988383,2.74E-09,3.78E-07,11.03725732,Metabolism (other),0.003282437
ACAT1,-0.88960059,6.522594911,-8.256252984,2.81E-09,3.83E-07,11.18516354,Metabolism or Transport (lipid),0.187098907
GALNT17,0.618798532,10.1002992,8.25751584,2.80E-09,3.83E-07,10.85617075,NA,0.829863006
IL1RAPL1,-2.306418352,4.63951067,-8.252451577,2.83E-09,3.85E-07,11.2800563,Inflammation/Immune/Stress/Toxic/Detox,0.028251266
KIF5C,-2.384858296,1.869240856,-8.245766004,2.88E-09,3.90E-07,11.06685144,NA,0.003672824
ATP6V1G1,-1.982295941,4.79893049,-8.227220732,3.03E-09,4.04E-07,11.20999491,NA,0.044950266
PLA2G4A,-2.435296475,1.710803329,-8.228922808,3.01E-09,4.04E-07,10.99145046,Metabolism or Transport (lipid),0.003872001
TMEM167B,-1.292263327,3.367339494,-8.228613148,3.02E-09,4.04E-07,11.21338204,NA,0.020977322
MT-ND3,-5.317674149,8.42500688,-8.217493108,3.10E-09,4.13E-07,11.09667148,NA,0.043376767
TMEM70,-1.536692305,2.096889773,-8.211589567,3.15E-09,4.17E-07,11.07370197,NA,0.008624364
RBFOX1,-2.091145307,5.906180199,-8.198926158,3.26E-09,4.29E-07,11.10327845,NA,0.0681026
RPL14,-1.389511094,5.199289285,-8.194069854,3.30E-09,4.33E-07,11.10574469,NA,0.068465102
MTRNR2L10,-3.308490038,3.118078852,-8.187997666,3.35E-09,4.38E-07,11.04814447,NA,0.007365565
RPLP2,-1.716713375,5.299120028,-8.185628345,3.37E-09,4.39E-07,11.08415651,NA,0.06560492
ARHGEF3,0.670277117,8.771825582,8.181271941,3.41E-09,4.40E-07,10.77782345,NA,0.642341844
MAP1LC3B,-1.099098797,5.221389994,-8.180832905,3.41E-09,4.40E-07,11.06875698,Inflammation/Immune/Stress/Toxic/Detox,0.079252529
MT-ND4L,-3.741971797,7.201335084,-8.179183242,3.43E-09,4.41E-07,11.03210286,NA,0.072193696
