gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AP000892.3,-0.779336829,-0.593252202,-1.769666152,0.08410382,0.100672638,-5.156618188,NA,0.00160066
GHRL,-0.607433998,-0.336606107,-1.769569262,0.084120196,0.100688403,-5.207286908,NA,0.001666204
ZNF420,-0.157963701,5.814226864,-1.769491398,0.084133359,0.10070032,-6.27903512,NA,0.100703566
ANO8,-0.32978386,1.806761657,-1.769037062,0.084210196,0.100788447,-5.54038143,NA,0.009457345
NUDT13,-0.560982323,1.906977672,-1.768656804,0.08427455,0.100861627,-5.512745049,NA,0.009369378
DFFB,-0.173082527,4.004132289,-1.768462421,0.084307463,0.100897173,-5.938348152,Development (apoptosis),0.038446877
SLC6A15,-0.507696786,2.927876748,-1.768254495,0.084342681,0.100935475,-5.692194773,Transport,0.014173082
LRRC41,0.130691726,5.066299712,1.767644634,0.08444605,0.101055328,-6.157227442,NA,0.082537459
MAN2B1,-0.298338869,4.344354059,-1.767430223,0.084482416,0.101094996,-5.976364429,Metabolism (other),0.046576089
AP000894.4,-0.675685913,-1.207140074,-1.766930128,0.08456729,0.101192703,-5.114804077,NA,0.000695114
RAPSN,0.416789,0.771597175,1.766838478,0.084582852,0.101207468,-5.414834396,NA,0.005981775
AC098818.2,-0.520040452,0.062951433,-1.766455186,0.08464796,0.101281515,-5.297398014,NA,0.002057744
AL035658.1,-0.526379363,0.307016991,-1.766064318,0.084714399,0.101357148,-5.301570325,NA,0.002278525
AC022165.1,-0.747744101,-1.906912551,-1.765917936,0.084739292,0.101383069,-5.001384715,NA,0.000498481
AP006621.4,-0.485647354,1.292430949,-1.76588094,0.084745584,0.101386735,-5.457390778,NA,0.004287974
AC123768.2,-0.785830517,-0.19463734,-1.765436911,0.084821135,0.101473256,-5.246988154,NA,0.001359181
CDR1,-1.072356193,-1.774568399,-1.765138564,0.084871931,0.101530156,-4.973100894,NA,0.000993513
DAPK1-IT1,0.477968072,0.63184976,1.764943717,0.084905118,0.101565989,-5.408645893,NA,0.00547122
