gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
KCTD21-AS1,-0.461375525,3.942456214,-0.927933688,0.360585141,0.603171439,-5.404583732,NA,0.015414258
AL078590.2,0.429241565,4.746830199,0.927662623,0.360723566,0.603266947,-5.587028088,NA,0.042603297
AL138694.1,-0.514618321,3.74856537,-0.927646108,0.360732001,0.603266947,-5.372493931,NA,0.010918433
ZNF341-AS1,-0.531516633,3.389174703,-0.927637544,0.360736375,0.603266947,-5.309432925,NA,0.01113252
FERMT3,-0.30095222,5.268063282,-0.927475943,0.360818919,0.603352502,-5.653045808,Matrisome/cell adhesion/binding/signaling,0.048597731
AC005237.1,-0.563700774,3.472256842,-0.927314647,0.360901319,0.603437803,-5.323197804,NA,0.013487476
EIF2B5,-0.381271411,4.252712845,-0.927208682,0.360955459,0.603475842,-5.447042086,NA,0.028045386
ACSL5,-0.3176993,4.94875331,-0.926927827,0.361098981,0.60347643,-5.607480314,Metabolism or Transport (lipid),0.038107472
BLK,-0.534724434,3.778498887,-0.926900865,0.361112762,0.60347643,-5.389781143,NA,0.012202954
CREB3,-0.620349068,2.999843826,-0.926979104,0.361072775,0.60347643,-5.236682772,NA,0.006636694
DESI1,-0.399206802,4.392275873,-0.927026197,0.361048709,0.60347643,-5.496009874,NA,0.025904517
TRAF5,-0.276162349,5.578562101,-0.926965575,0.36107969,0.60347643,-5.733479199,NA,0.06187112
LINC02306,0.444262164,5.151581317,0.926759471,0.361185032,0.603544741,-5.683336023,NA,0.057375294
ANOS1,0.308259721,5.412603073,0.926532878,0.361300871,0.603580922,-5.707485336,NA,0.071933205
NYX,-0.620667615,3.049441468,-0.926570567,0.361281602,0.603580922,-5.252109418,NA,0.007707129
ZNF713,0.317409319,5.012474666,0.926638342,0.361246953,0.603580922,-5.650241618,NA,0.049882252
ITIH5,0.603229635,5.159119106,0.926365565,0.361386421,0.603603032,-5.690421596,Matrisome/cell adhesion/binding/signaling,0.05352173
LINC02805,-0.601666765,2.795040744,-0.926384414,0.361376782,0.603603032,-5.221904146,NA,0.006422608
MYH11,0.418865753,5.900710296,0.926322785,0.361408297,0.603603032,-5.842960164,NA,0.079854421
AC097662.1,-0.408938789,4.662573255,-0.926051892,0.361546842,0.603677091,-5.52948603,NA,0.02847356
MAT2A,0.296000597,6.361925599,0.926092739,0.361525949,0.603677091,-5.90186587,NA,0.120959109
TNFAIP6,-0.499212751,3.707533614,-0.926108898,0.361517684,0.603677091,-5.363113263,Inflammation/Immune/Stress/Toxic/Detox,0.013487476
LINC02826,-0.610018929,3.386939574,-0.925968764,0.361589364,0.603695659,-5.2796474,NA,0.010062085
FANK1,0.489192933,5.450248774,0.925704009,0.361724814,0.603869359,-5.721752853,Development (cell cycle),0.078141726
TCF7L1,0.384075191,6.231109351,0.925587974,0.361784188,0.603916039,-5.898878762,NA,0.09869407
WASHC5,-0.240106643,5.593040314,-0.925490011,0.36183432,0.603947283,-5.735502151,NA,0.059944337
AC023194.3,-0.546942326,3.670509406,-0.925182593,0.36199167,0.604122116,-5.344694545,NA,0.012631128
APOD,0.61261231,5.8840326,0.925006849,0.362081643,0.604122116,-5.837441634,Metabolism or Transport (lipid),0.090772854
BRD7,-0.250114958,5.951926751,-0.925112977,0.362027309,0.604122116,-5.812903723,NA,0.074930422
SLC9A7,0.283811294,5.644029298,0.925001895,0.36208418,0.604122116,-5.765105126,Transport,0.088631985
TTC12,-0.361815999,4.583947836,-0.924978449,0.362096184,0.604122116,-5.524875788,NA,0.030186256
NUDT19,-0.29828751,4.505427574,-0.924745284,0.362215581,0.604268877,-5.528681254,NA,0.031470777
AC093817.2,0.43638494,4.453103276,0.92464748,0.362265671,0.604291343,-5.545176175,NA,0.037465211
C3orf20,-0.5405093,3.283418844,-0.924596245,0.362291913,0.604291343,-5.313118003,NA,0.012202954
LINC01508,0.483439127,4.627276111,0.924508733,0.362336737,0.604313679,-5.575880031,NA,0.034467994
