gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
APLN,-1.151941157,-0.712752766,-1.477946875,0.146944911,0.337904439,-5.153393931,Metabolism (other),0.000270051
GABPB1-AS1,-0.419306349,5.904074373,-1.477673891,0.147017715,0.338047102,-6.189665266,NA,0.083378342
HHLA3,-0.388777924,3.7335117,-1.477570585,0.147045274,0.33806097,-5.792104692,NA,0.018701053
LINC02445,0.862904402,1.201878607,1.477588364,0.147040531,0.33806097,-5.50195033,NA,0.006076154
AC008780.1,0.812854997,1.195424421,1.477519572,0.147058884,0.338060986,-5.534931754,NA,0.006751283
CTNNA3,-0.531952634,7.505820398,-1.477489872,0.147066808,0.338060986,-6.49880513,NA,0.186065352
AC017104.1,-0.962871302,0.303365986,-1.477165159,0.147153468,0.338199014,-5.251934322,NA,0.00094518
AL139286.3,-1.101634191,-0.518191778,-1.477143839,0.14715916,0.338199014,-5.169141342,NA,0.00047259
PTGDR,-1.054612185,3.656163532,-1.477203409,0.147143258,0.338199014,-5.746503024,Inflammation/Immune/Stress/Toxic/Detox,0.012759924
AC021016.3,0.863995417,-1.531806269,1.477043619,0.147185916,0.338235754,-5.186145896,NA,0.000742641
SFTPD-AS1,-0.712844202,0.675706349,-1.476969367,0.147205741,0.338256564,-5.342830404,NA,0.001822846
AC083862.3,0.676522877,1.587699869,1.476857411,0.147235638,0.338300511,-5.535158935,NA,0.007426411
AC111170.1,1.373027245,-2.089887247,1.476457755,0.147342402,0.338422028,-5.171437922,NA,0.001080205
AL157911.1,-0.48753782,3.827178117,-1.476529721,0.147323172,0.338422028,-5.813412432,NA,0.019511207
AL390786.1,0.92411824,-1.343096191,1.476487594,0.147334429,0.338422028,-5.207187328,NA,0.001012692
CATSPER4,0.88986199,0.172522659,1.476541326,0.147320072,0.338422028,-5.418769627,NA,0.002768026
Z93241.1,0.44816988,1.66525386,1.476512499,0.147327774,0.338422028,-5.570165072,NA,0.00715636
AC091163.2,0.905435303,-0.986452868,1.476369776,0.147365913,0.33842653,-5.25846367,NA,0.001485282
USP5,-0.543894358,2.638722319,-1.476385869,0.147361612,0.33842653,-5.582196852,Metabolism (other),0.009519309
AC020917.3,-0.850744685,1.360880184,-1.476295426,0.147385784,0.338447417,-5.373318149,NA,0.002700513
AL357078.2,-0.920403214,0.450435412,-1.476183706,0.147415646,0.338491242,-5.260433018,NA,0.001485282
AC007493.1,0.570210896,1.851242363,1.476065158,0.14744734,0.338514517,-5.596457156,NA,0.010396975
AC021613.1,0.704824798,3.436067544,1.47609515,0.147439321,0.338514517,-5.902504579,NA,0.030785849
MSC,-1.003730799,-0.908748948,-1.475884554,0.147495633,0.33860064,-5.146724999,NA,0.000202538
AHSA1,0.450758738,5.22466526,1.475731737,0.147536507,0.338669717,-6.181472385,NA,0.089522009
NECTIN4,0.761739915,-0.68116211,1.475680798,0.147550133,0.338676242,-5.281066509,Matrisome/cell adhesion/binding/signaling,0.001687821
Z82186.1,0.807465345,-0.9443537,1.475420373,0.147619813,0.338811421,-5.254082588,NA,0.001012692
AC021491.1,0.948480417,-0.542191438,1.475230709,0.147670577,0.338903165,-5.304255499,NA,0.001890359
AL137781.1,0.779387644,-0.12297205,1.474823251,0.14777968,0.339079224,-5.344508876,NA,0.002700513
ANKRD46,-0.270417269,4.297890526,-1.474845769,0.147773649,0.339079224,-5.912510839,NA,0.028625439
ISG20L2,0.280091251,3.221520954,1.474823396,0.147779641,0.339079224,-5.796837826,Inflammation/Immune/Stress/Toxic/Detox,0.022616797
AC090155.2,0.920165115,-0.088039751,1.474505029,0.147864933,0.339101421,-5.363046532,NA,0.002362949
AC091182.1,-1.003710403,-0.805767768,-1.474664023,0.147822334,0.339101421,-5.162874895,NA,0.000337564
AC133530.1,0.844411236,-0.397432479,1.474690376,0.147815274,0.339101421,-5.306733932,NA,0.001755334
AC244517.11,0.680363429,0.36515623,1.474505449,0.147864821,0.339101421,-5.417945336,NA,0.00310559
AL162419.1,-0.889462685,0.152419983,-1.474695603,0.147813873,0.339101421,-5.254107478,NA,0.00094518
G6PC2,0.895986561,-1.750693905,1.474605268,0.147838075,0.339101421,-5.174404286,Metabolism (other),0.000540103
UGT2B10,0.912801458,-1.150245726,1.474555618,0.147851378,0.339101421,-5.232327688,NA,0.001080205
ESYT1,0.358388725,3.519367577,1.474080586,0.147978705,0.339326062,-5.865898502,Metabolism or Transport (lipid),0.026600054
LINC01001,0.800106276,0.594985465,1.474058987,0.147984496,0.339326062,-5.419007599,NA,0.005941129
CA3,0.371319662,3.35487237,1.473977466,0.148006356,0.339351411,-5.820256302,Inflammation/Immune/Stress/Toxic/Detox,0.019646233
AC012360.3,-0.514248493,1.69250984,-1.473588963,0.14811057,0.339565564,-5.454673829,NA,0.004185795
CRTC1,0.238886272,6.18693271,1.473541731,0.148123243,0.339569832,-6.305635751,NA,0.147785579
AC005291.2,0.708949231,0.850620196,1.473311901,0.148184925,0.3395873,-5.467197083,NA,0.004320821
AL133334.1,0.62832716,2.100453878,1.473322413,0.148182104,0.3395873,-5.666899242,NA,0.009991898
AL157400.2,-1.005539146,-0.65886307,-1.47338742,0.148164655,0.3395873,-5.176176758,NA,0.000405077
B3GALNT1,0.379892424,2.763120502,1.47347224,0.148141891,0.3395873,-5.682275737,Metabolism (other),0.01863354
LRWD1,-0.972947203,0.619147846,-1.473354334,0.148173535,0.3395873,-5.295468113,NA,0.001485282
FMR1NB,0.654167858,0.969877811,1.473250531,0.148201399,0.339600273,-5.482871405,NA,0.004590872
RNPEPL1,0.766161197,2.705298819,1.472596693,0.148377004,0.339977862,-5.743655411,NA,0.020658925
GLYATL3,0.84233586,0.676406225,1.472536754,0.14839311,0.339989962,-5.453825936,NA,0.004253308
LYPLAL1,-0.590600411,7.223973134,-1.472474553,0.148409825,0.340003457,-6.383507181,NA,0.151903862
SLCO1C1,-1.409542012,5.022425675,-1.472347901,0.148443866,0.340056638,-5.919237421,Transport,0.031123413
ITFG1-AS1,0.679969174,0.098046184,1.471974615,0.148544231,0.340236921,-5.371012306,NA,0.002362949
MYOC,0.780626308,-0.092243909,1.471996951,0.148538224,0.340236921,-5.354568269,NA,0.002295436
KIAA0319L,0.22111981,6.843141377,1.471826544,0.148584057,0.340303324,-6.432795739,NA,0.209154739
AC005229.5,0.781430652,1.495336398,1.471700168,0.148618055,0.34035637,-5.564812644,NA,0.008169052
AC127540.2,0.970301131,-1.88196496,1.471388576,0.148701906,0.340453266,-5.17235612,NA,0.00047259
FDX1,0.252423047,4.743350134,1.471414976,0.1486948,0.340453266,-6.050749119,NA,0.052322441
GSTCD,0.280867152,5.120173687,1.471381818,0.148703725,0.340453266,-6.109760404,NA,0.070078315
SLC26A8,0.686098222,3.397734535,1.471413619,0.148695166,0.340453266,-5.892635736,Transport,0.024034567
AL049836.2,0.980495675,-0.89883229,1.471214103,0.148748874,0.34053181,-5.275170498,NA,0.001215231
AC110611.1,0.695905849,0.703676029,1.471138611,0.1487692,0.340553519,-5.435996559,NA,0.003713206
AC022239.1,1.051942323,-1.536326392,1.471044815,0.148794458,0.340586513,-5.209146485,NA,0.000675128
C1orf122,-0.928322103,2.032715924,-1.470772813,0.148867722,0.340589746,-5.481710811,NA,0.004860924
HSPA14,0.567259124,1.486700669,1.470757745,0.148871781,0.340589746,-5.537715818,Metabolism (other),0.009856873
