gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
BRIX1,-0.184554722,3.307381078,-1.241131248,0.221502354,0.360675889,-6.030861152,NA,0.019588968
PTGER2,0.5354512,0.892640961,1.241100523,0.221513587,0.360675889,-5.66530016,NA,0.005202186
S100A6,-0.384304585,3.013173989,-1.241027822,0.221540167,0.360700469,-5.983852881,Transport,0.017294467
AL023574.1,0.374987881,2.33152118,1.240899234,0.221587187,0.360748154,-5.933839658,NA,0.013720849
AP001180.1,-0.687739106,-1.83988659,-1.240884904,0.221592428,0.360748154,-5.244821295,NA,0.000461537
AC097522.2,0.356149197,3.308623344,1.24055628,0.221712628,0.360906423,-6.106578413,NA,0.025509834
LINC00838,-0.555665966,-0.213202329,-1.2405618,0.221710609,0.360906423,-5.480526462,NA,0.001391206
AL359636.2,0.354114034,3.01808005,1.24050068,0.22173297,0.360920829,-6.052719869,NA,0.020821932
LINC02022,-0.535915878,-0.869835051,-1.240423505,0.221761207,0.360948084,-5.396516409,NA,0.000837361
AC005695.3,-0.552490542,-1.374503162,-1.24037841,0.221777708,0.360955303,-5.292201579,NA,0.000751647
AL731533.3,-0.547150672,-0.385924466,-1.240296493,0.221807685,0.360955303,-5.466500955,NA,0.001351645
CR786580.1,-0.542870773,-1.260797495,-1.240326741,0.221796615,0.360955303,-5.318452482,NA,0.000804394
VWC2,-0.396400008,3.016773039,-1.240285758,0.221811614,0.360955303,-6.018651144,NA,0.015065901
KRT14,-0.756934118,-0.85635376,-1.240035372,0.22190326,0.361085731,-5.348502172,NA,0.000810987
EIF6,-0.499723919,2.575355041,-1.239925927,0.221943328,0.361132219,-5.882308851,NA,0.011413162
RGSL1,0.373794274,2.365648872,1.239858639,0.221967965,0.361153596,-5.945763391,NA,0.01308129
AC027644.3,0.281521881,1.735154176,1.239483235,0.222105453,0.361339858,-5.799635888,NA,0.008927453
EHMT2-AS1,-0.716015954,-1.357822926,-1.239495504,0.222100959,0.361339858,-5.30079416,NA,0.000580219
LINC02362,0.288557161,1.415327429,1.239367164,0.222147976,0.361390317,-5.756940787,NA,0.008419762
AL353770.3,-0.630245616,-1.549982841,-1.239283643,0.222178577,0.36142138,-5.2848317,NA,0.000580219
LINC02360,-0.38108012,0.358797066,-1.239173349,0.222218994,0.361468403,-5.560679033,NA,0.002571423
AC025822.2,-0.359083989,1.565961146,-1.238984039,0.222288377,0.361562538,-5.768610456,NA,0.004984604
AL160191.1,0.409931976,0.72035423,1.238661429,0.222406652,0.361736185,-5.708344222,NA,0.004424166
LINC02772,-0.489130467,-1.347187292,-1.238569404,0.222440399,0.361772338,-5.314460239,NA,0.000639559
LINC00866,-0.55134437,1.051908057,-1.238478702,0.222473664,0.361807704,-5.686820088,NA,0.00412087
LINC02430,-0.668665387,-1.715340641,-1.238401086,0.222502133,0.361835266,-5.276502601,NA,0.000402197
RAB24,-0.390055167,1.965376409,-1.238137845,0.222598709,0.361973576,-5.762891946,Transport,0.00865053
