gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AC036108.2,0.13569288,-0.327980126,0.1804453,0.857137928,0.945696344,-6.198769391,NA,0
LINC00968,-0.096409639,1.736956786,-0.180194283,0.8573345,0.945876597,-6.359474829,NA,0.005462725
AC126773.3,-0.121022546,0.521783188,-0.180050041,0.857447461,0.945930821,-6.249077406,NA,0.00096401
FBXO31,-0.042916521,5.540873622,-0.180046735,0.857450051,0.945930821,-6.911262906,NA,0.104755784
BRIP1,0.079440247,4.065653812,0.179727905,0.857699747,0.946169648,-6.693013746,NA,0.034061697
AC006001.2,0.064379461,5.467510922,0.178706667,0.858499644,0.946271118,-6.95287059,NA,0.11407455
AC011444.2,0.200293608,-0.068162366,0.178682508,0.858518569,0.946271118,-6.230069456,NA,0.000642674
AC083836.1,0.143960343,0.221248731,0.178798411,0.858427779,0.946271118,-6.247762559,NA,0.00096401
AL049839.3,0.125466689,0.657333226,0.178844443,0.858391721,0.946271118,-6.281560139,NA,0.001928021
AL354793.1,0.118760557,-0.038874288,0.17937571,0.857975591,0.946271118,-6.22184715,NA,0.000642674
AL500522.1,0.099611711,1.796169301,0.178941427,0.858315752,0.946271118,-6.396004796,NA,0.005784062
BX322557.2,0.12145544,-0.409554578,0.178924897,0.858328701,0.946271118,-6.198835626,NA,0
C11orf68,0.114387026,2.071808722,0.179022085,0.858252574,0.946271118,-6.431689276,NA,0.009318766
C1orf232,-0.148450261,-0.003456834,-0.179421336,0.857939856,0.946271118,-6.200827702,NA,0
CYP2A13,0.15815181,0.426235545,0.179111118,0.858182835,0.946271118,-6.240174891,NA,0.00096401
FOXF1,-0.128810568,-0.069029841,-0.178793951,0.858431272,0.946271118,-6.20074121,Development (differentiation),0
LETM2,-0.089710958,3.274470608,-0.179217684,0.858099365,0.946271118,-6.563988243,NA,0.018958869
LINC00334,0.11082285,1.636639046,0.178653198,0.858541528,0.946271118,-6.396132698,NA,0.004820051
LINC01877,-0.132909768,4.031904261,-0.178635198,0.858555628,0.946271118,-6.725330844,NA,0.027956298
LINC02262,-0.131246661,1.665083779,-0.178884813,0.858360099,0.946271118,-6.346670796,NA,0.005141388
MCTS1,-0.038972818,4.757022242,-0.179222163,0.858095857,0.946271118,-6.805025622,NA,0.057197943
NARF-AS1,0.120477833,-0.038981937,0.179395266,0.857960274,0.946271118,-6.230297902,NA,0.000642674
PHF7,0.052706044,3.373502111,0.178942823,0.858314659,0.946271118,-6.587994281,NA,0.025706941
PSG9,-0.111614684,1.406670793,-0.179181576,0.858127648,0.946271118,-6.32231522,NA,0.003213368
RNF170,-0.046261136,5.453334304,-0.178802706,0.858424414,0.946271118,-6.957479089,NA,0.087724936
TGM3,0.105700686,2.016463006,0.179072433,0.858213137,0.946271118,-6.416668201,NA,0.006426735
ZNF195,0.048856639,4.60822974,0.179422473,0.857938965,0.946271118,-6.767660632,NA,0.062982005
ZNF792,-0.101353607,0.886349122,-0.17880317,0.858424051,0.946271118,-6.282786084,NA,0.001928021
AL441943.2,-0.120965789,0.833412713,-0.178420717,0.858723644,0.946383079,-6.259047374,NA,0.001285347
LINC02032,-0.125452551,0.796760292,-0.178458356,0.858694159,0.946383079,-6.257844092,NA,0.001928021
ARMC2,0.061240638,6.983647168,0.17833351,0.85879196,0.946421759,-7.222115842,NA,0.20533419
AC005845.1,0.119120102,0.081874015,0.178285056,0.858829919,0.946426983,-6.231276426,NA,0.000642674
AL590006.1,0.104048876,1.047870493,0.177879485,0.859147652,0.946740505,-6.311721038,NA,0.003213368
AC093798.1,-0.134178232,0.108277932,-0.177670347,0.859311504,0.946865075,-6.216236937,NA,0.000321337
