gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AC027237.4,0.277351065,-2.316937267,0.461238348,0.647893274,0.748615461,-5.795161937,NA,0.00013266
SLCO1B7,0.150395828,3.60647801,0.461304816,0.647846127,0.748615461,-6.665428162,Transport,0.009095469
TRAPPC6B,0.072215779,6.09570082,0.461270968,0.647870136,0.748615461,-7.028964442,NA,0.048553389
AC005224.3,-0.202591109,-0.113676875,-0.461179322,0.647935143,0.748625435,-6.047701071,NA,0.000497473
NRM,-0.204717206,-0.223954271,-0.461157449,0.647950659,0.748625435,-6.007750317,NA,0.000518201
TMEM186,0.13517591,2.83588629,0.461120999,0.647976515,0.748627144,-6.556856042,NA,0.005227615
AC034234.1,-0.346052598,-3.415796681,-0.461038211,0.648035243,0.748638668,-5.661644819,NA,4.15E-05
TMEM72-AS1,0.094934538,9.850896325,0.46106602,0.648015516,0.748638668,-7.51592201,NA,0.382096767
AL391427.1,-0.273952654,-2.135173511,-0.460912467,0.648124448,0.748713557,-5.784774572,NA,0.000149242
MEMO1,-0.127430065,2.241153091,-0.460705775,0.648271089,0.748854789,-6.433695904,NA,0.002968257
TUSC8,-0.218106061,-1.140178877,-0.460584056,0.648357452,0.748926382,-5.90238545,NA,0.000281902
AMDHD2,0.194809286,3.322283494,0.460435257,0.648463036,0.74902017,-6.635601182,NA,0.009178381
AL355773.1,-0.19404682,2.924362719,-0.460355192,0.648519851,0.749057623,-6.506589834,NA,0.003892728
TKT,-0.095011895,4.926672423,-0.460256995,0.648589535,0.749109936,-6.889398077,NA,0.01834018
MFSD4A,0.124590293,1.701292606,0.460135457,0.648675788,0.749181382,-6.355439325,NA,0.002201319
DINOL,-0.278934599,-2.324892161,-0.460058851,0.648730156,0.749215998,-5.766969908,NA,9.53E-05
LMO1,0.243843652,0.526178423,0.460009151,0.648765429,0.74922856,-6.181731575,NA,0.001368051
AC004217.1,0.299554882,-3.118992549,0.459680925,0.648998402,0.749469426,-5.709541467,NA,9.12E-05
TCEAL1,-0.084141809,3.97443625,-0.459512986,0.649117618,0.749578912,-6.731511426,NA,0.009899718
AC009955.4,-0.320432163,-2.345410915,-0.459414422,0.649187591,0.749603342,-5.752407176,NA,9.12E-05
AP001453.3,0.309550982,-3.047074348,0.459419455,0.649184018,0.749603342,-5.718485166,NA,8.29E-05
AL157392.1,0.348859751,-3.510121194,0.459334683,0.649244201,0.749640524,-5.673680853,NA,5.39E-05
KLHL7,0.087400352,5.755735138,0.459175851,0.64935697,0.749742544,-6.994150876,Metabolism (other),0.040966922
STON2,-0.068855499,6.161234861,-0.459075502,0.649428221,0.749796621,-7.04710786,NA,0.047131445
