gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
CARD11,0.772253888,7.469901179,0.909254475,0.36614448,0.999829418,-4.599756054,Inflammation/Immune/Stress/Toxic/Detox
CARD14,-0.596351678,5.883028956,-0.413474292,0.680445507,0.999829418,-4.602346461,Inflammation/Immune/Stress/Toxic/Detox
CARD19,1.834822404,6.821189622,1.452052162,0.150680582,0.999829418,-4.582730005,Inflammation/Immune/Stress/Toxic/Detox
CARD8,-0.912724646,6.386858146,-0.777870122,0.439105966,0.999829418,-4.600341252,Inflammation/Immune/Stress/Toxic/Detox
CARD9,-0.150525571,6.117143445,-0.118409099,0.906061816,0.999829418,-4.606505211,Inflammation/Immune/Stress/Toxic/Detox
CARF,2.728209569,5.715124145,1.515275002,0.133929207,0.999829418,-4.587939095,Transport
CARHSP1,0.169921765,6.815769289,0.16408108,0.870111121,0.999829418,-4.61116949,Transport
CARM1,-1.091388395,7.69001758,-1.500636035,0.137670988,0.999829418,-4.558139632,NA
CARMIL2,0.371075197,5.652456334,0.249569338,0.80360642,0.999829418,-4.602514098,NA
CARMIL3,-0.669271364,5.636300023,-0.469647511,0.639976956,0.999829418,-4.601851675,NA
CARNS1,-1.647030056,6.108004134,-1.363978324,0.176676234,0.999829418,-4.58496736,NA
CARS2,0.181960516,8.26453162,0.281837818,0.778848343,0.999829418,-4.632487443,NA
CASC3,-0.210218869,6.157106208,-0.162957174,0.870992842,0.999829418,-4.605578368,NA
CASC4,1.512161859,7.115533114,1.473620794,0.144791548,0.999829418,-4.576888992,NA
CASKIN2,-1.374242653,6.816926185,-1.499978544,0.137840956,0.999829418,-4.571104057,NA
CASP2,0.510916182,6.113470637,0.376317164,0.707749414,0.999829418,-4.603320423,NA
CASP3,-1.802360458,6.563929972,-1.793648787,0.076922208,0.999829418,-4.558424805,NA
CASP5,2.957400313,4.601752435,1.337429921,0.185146361,0.999829418,-4.592383561,NA
CASP7,0.340726084,6.92276623,0.336732996,0.737263769,0.999829418,-4.610522613,NA
CASP8,2.416989836,6.012463646,1.504006709,0.136802223,0.999829418,-4.586721198,NA
CASP8AP2,3.152072089,5.982130673,1.928735796,0.057568734,0.999829418,-4.577876389,NA
CASP9,0.158171879,7.312582022,0.181967753,0.85610165,0.999829418,-4.617022376,NA
CASQ1,-1.106481687,4.926059636,-0.605619123,0.546606099,0.999829418,-4.598549643,NA
CAST,0.636143761,8.984909349,1.138225807,0.258668936,0.999829418,-4.583059894,Matrisome/cell adhesion/binding/signaling
CASZ1,-1.524830156,9.008183554,-3.095311752,0.002768462,0.999829418,-4.111253292,Development (differentiation)
CAT,1.774909765,5.832466755,1.077478923,0.284738736,0.999829418,-4.594142757,NA
CATIP,-1.346656855,6.004016524,-1.068245835,0.2888547,0.999829418,-4.59370097,NA
CATSPER2,2.038820563,3.81393378,0.82026838,0.414676753,0.999829418,-4.596071198,NA
CATSPER3,-1.895256338,5.917340996,-1.613432552,0.1108736,0.999829418,-4.575908548,NA
CATSPERB,-0.612775266,7.156688274,-0.695130207,0.489133587,0.999829418,-4.606919796,NA
CATSPERD,-0.269092953,6.289173444,-0.228931962,0.819548322,0.999829418,-4.60705524,NA
CATSPERG,-0.26146401,7.195193466,-0.304240097,0.761792138,0.999829418,-4.616277234,NA
CAV3,-0.759713628,6.820514271,-0.755389003,0.452394368,0.999829418,-4.602750601,NA
CBFA2T2,-0.274580652,8.102846038,-0.398987293,0.691042559,0.999829418,-4.626348516,NA
CBFB,-0.348390156,7.361548912,-0.424016283,0.672774293,0.999829418,-4.616087676,NA
CBLN1,1.624580407,6.209517775,1.209712906,0.23020912,0.999829418,-4.590819663,NA
CBLN2,3.756584282,6.217549655,2.217008634,0.029669562,0.999829418,-4.571516544,NA
CBR1,1.778809276,4.817661749,0.853776193,0.395962601,0.999829418,-4.596247683,Metabolism (other)
CBR3,-0.584462483,4.731213535,-0.310224732,0.757255199,0.999829418,-4.599565708,NA
CBX1,0.535878141,6.368077281,0.451017572,0.653285343,0.999829418,-4.604895348,NA
CBX2,-2.196605274,4.973707483,-1.361583358,0.177428035,0.999829418,-4.589502264,NA
CBX3,1.219489914,6.728229125,1.087667117,0.280244182,0.999829418,-4.592852939,NA
CBX4,0.375026135,6.026760289,0.260889692,0.794896513,0.999829418,-4.603609219,NA
CBX5,0.956747859,7.775151601,1.2213908,0.22578448,0.999829418,-4.582840488,NA
CBX7,-0.160538779,7.251031118,-0.189439727,0.850262741,0.999829418,-4.618144054,NA
CBX8,-0.641531838,5.81552589,-0.466256103,0.64239101,0.999829418,-4.602607869,NA
CBY1,-2.168631738,5.11688941,-1.407776815,0.163351168,0.999829418,-4.588124152,NA
CBY3,-2.906152791,3.717263205,-1.304949383,0.195921596,0.999829418,-4.592572085,NA
CC2D1A,0.821514188,5.669984258,0.535726755,0.593741288,0.999829418,-4.600411634,NA
CC2D1B,0.319808982,6.725224906,0.301275656,0.764042584,0.999829418,-4.609181679,NA
CC2D2B,0.553695099,6.8029238,0.534282328,0.594735121,0.999829418,-4.606934041,NA
CCAR2,0.134315945,6.041036009,0.097583442,0.922524816,0.999829418,-4.60459076,NA
CCDC102B,1.445323807,8.520251218,2.03703545,0.045195015,0.999829418,-4.490500233,NA
CCDC103,2.495289044,5.014913565,1.178173097,0.242472729,0.999829418,-4.593589998,NA
CCDC105,0.684099287,4.188744552,0.282444453,0.778384998,0.999829418,-4.598006243,NA
CCDC106,0.093333468,6.38756509,0.07805792,0.937990998,0.999829418,-4.607390823,NA
CCDC107,-1.179276844,5.89115356,-0.862651691,0.391094137,0.999829418,-4.597892751,NA
CCDC110,0.323688099,6.539980838,0.289604539,0.77292228,0.999829418,-4.607844337,NA
CCDC114,-0.269657532,6.76484024,-0.273656191,0.785105193,0.999829418,-4.61176921,NA
CCDC116,-1.424653962,3.999160632,-0.634170762,0.527909532,0.999829418,-4.597307111,NA
CCDC12,-0.050531249,7.554038807,-0.059527164,0.952691427,0.999829418,-4.619954259,NA
CCDC120,0.159384171,5.642830194,0.107690931,0.914530011,0.999829418,-4.603112544,NA
CCDC122,2.826451255,5.72413298,1.545404116,0.126480954,0.999829418,-4.587943454,NA
CCDC126,1.382035902,5.955523419,0.916636324,0.362287434,0.999829418,-4.596388289,NA
CCDC13,0.632751711,8.0377261,0.893595513,0.374412499,0.999829418,-4.603192896,NA
CCDC134,0.06336207,5.580897488,0.039773165,0.968380235,0.999829418,-4.602361396,NA
CCDC138,0.681980978,7.001708716,0.690367689,0.492105615,0.999829418,-4.604807314,NA
