gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
TCEB3,-0.40017128,5.512233316,-1.251053813,0.218145422,0.44042678,-5.569735348,NA
ZIC5,-0.349232845,6.21345991,-1.250395888,0.218383042,0.440804606,-5.668742642,Development (differentiation)
CXorf58,-0.335315846,6.198718555,-1.250069163,0.218501116,0.440941009,-5.702218298,NA
HS3ST5,0.200120668,8.631029561,1.249806308,0.218596143,0.44103085,-6.141512491,Metabolism (other)
HSPG2,0.210705618,8.138899331,1.249452519,0.218724092,0.441187058,-6.050770304,Metabolism (other)
MPP2,0.311753515,6.25440919,1.249144032,0.218835704,0.441310246,-5.728055164,NA
FJX1,-0.437085505,5.130343185,-1.248831055,0.218948983,0.441436739,-5.512279171,NA
HIGD2B,-0.391885744,5.302427341,-1.248073504,0.219223352,0.441887884,-5.540342119,NA
XPO6,-0.21523964,7.957375547,-1.247677133,0.219367012,0.442075409,-6.086384446,NA
PGPEP1,-0.275173362,6.73845473,-1.247283186,0.219509862,0.442190505,-5.830788909,NA
RP11-77K12.7,-0.363581786,5.483659025,-1.246963223,0.219625936,0.442190505,-5.573089163,NA
IQGAP3,-0.291274189,6.507085579,-1.246963197,0.219625945,0.442190505,-5.782267844,NA
ADAM23,0.2278284,7.771141598,1.246838084,0.219671345,0.442190505,-6.029137262,NA
ADAM22,0.216989526,8.333942374,1.246803161,0.219684019,0.442190505,-6.101676881,NA
ZBTB48,-0.335049642,5.996362239,-1.246682076,0.219727966,0.442190505,-5.669056095,Development (cell cycle)
FAM129C,-0.342032698,6.186873539,-1.246392096,0.219833239,0.442300424,-5.707787992,NA
FAM171B,0.260527201,7.20722497,1.246152012,0.219920426,0.44234892,-5.912545031,NA
NFE2L3,-0.33800467,6.545952607,-1.246046754,0.219958659,0.44234892,-5.776123737,NA
C3orf14,-0.432324049,5.032439137,-1.245501003,0.220156971,0.442645792,-5.504783526,NA
UBE3A,-0.221964635,7.544976506,-1.24536154,0.22020767,0.442645804,-5.99995487,Metabolism (other)
TRPC4AP,-0.236890763,7.328637892,-1.244653368,0.220465245,0.443061569,-5.953899182,Transport
MTFMT,-0.36342675,5.690348245,-1.244057134,0.220682279,0.443395689,-5.609668174,NA
RIMKLA,0.317308387,6.102727312,1.243585518,0.220854064,0.443558237,-5.702391383,NA
FNDC5,0.432539557,5.27547369,1.243556123,0.220864775,0.443558237,-5.557699912,NA
RHOBTB2,-0.24778289,7.499542711,-1.243036312,0.221054237,0.443603953,-5.986562591,NA
RP6-24A23.6,0.511943159,4.775028529,1.242986563,0.221072376,0.443603953,-5.489415177,NA
PODXL2,-0.284071211,6.698567706,-1.242961103,0.221081659,0.443603953,-5.828357619,Matrisome/cell adhesion/binding/signaling
SEMA3C,0.239212514,8.019408,1.24293618,0.221090747,0.443603953,-6.036281572,Development (differentiation)
TERF1,-0.320299283,6.505824723,-1.242547248,0.221232602,0.443759962,-5.779094585,NA
CTD-2561J22.3,0.269553835,6.824552539,1.242444356,0.221270142,0.443759962,-5.843525079,NA
CEACAM6,-0.362535893,5.490632836,-1.241538632,0.221600791,0.444165967,-5.582692017,NA
KPNA4,-0.299328485,7.37614683,-1.241277476,0.221696199,0.444165967,-5.974679175,NA
CD37,-0.396116551,6.008199606,-1.241272918,0.221697864,0.444165967,-5.646389882,Inflammation/Immune/Stress/Toxic/Detox
NDST3,0.249897422,8.180764547,1.241186994,0.221729261,0.444165967,-6.093323188,NA
HSDL2,-0.257613964,7.254916337,-1.240976534,0.221806179,0.444165967,-5.945806418,NA
GOLPH3,-0.293773776,6.955293285,-1.240948694,0.221816355,0.444165967,-5.874925914,NA
FBXW9,-0.432501219,5.297223522,-1.240915056,0.221828651,0.444165967,-5.539432615,NA
ASH1L,-0.197644368,8.431488587,-1.240287782,0.222058038,0.444523335,-6.145264583,NA
ZDHHC23,0.348976808,5.758639317,1.23911194,0.222488505,0.445282977,-5.644114657,NA
MYH4,0.433807859,5.17886179,1.238916992,0.222559934,0.445294553,-5.553568748,NA
EFCAB3,0.364843698,6.233340701,1.238718334,0.22263274,0.445294553,-5.718628009,NA
GZMK,-0.525524108,4.507615424,-1.238678675,0.222647276,0.445294553,-5.43091475,Inflammation/Immune/Stress/Toxic/Detox
ZMYND11,-0.216384641,7.532931244,-1.238452284,0.222730271,0.445302301,-5.996836966,NA
SETD4,-0.263279411,7.077606779,-1.238319808,0.222778848,0.445302301,-5.913319789,NA
SLC28A3,0.241672623,7.148033198,1.23825084,0.22280414,0.445302301,-5.931257262,Transport
C7orf73,-0.350387716,6.485172253,-1.237509255,0.223076234,0.44574409,-5.773909964,NA
LINGO4,-0.456892066,4.727970513,-1.236869478,0.223311171,0.446003309,-5.471340406,Development (differentiation)
WDR24,-0.401217224,5.349274238,-1.23677068,0.223347468,0.446003309,-5.566040347,NA
CNBD2,-0.239291766,7.38303465,-1.236451445,0.22346478,0.446003309,-5.969636364,NA
ZNF425,-0.289429183,6.51294177,-1.236331123,0.223509007,0.446003309,-5.788983809,NA
GAS8,-0.296253857,6.533538613,-1.236272833,0.223530436,0.446003309,-5.786360494,NA
IPO5,-0.246489981,7.072038434,-1.236132134,0.223582165,0.446003309,-5.911104766,NA
ANKLE2,-0.268184561,6.891174647,-1.236075983,0.223602812,0.446003309,-5.877839223,NA
BAK1,-0.487477673,4.959293603,-1.236043989,0.223614577,0.446003309,-5.505915374,Development (apoptosis)
ARFGAP1,-0.366228986,6.087553647,-1.235206218,0.22392281,0.446234271,-5.691437781,NA
MAPK8IP3,-0.249885678,7.346057199,-1.235033232,0.223986494,0.446234271,-5.975484198,NA
RAB15,0.330952415,5.994124919,1.235013784,0.223993654,0.446234271,-5.693581968,Transport
TMEM196,0.342793885,6.069806932,1.234997698,0.223999577,0.446234271,-5.711597625,NA
