gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
GSTM4,-0.089836824,6.545544587,-0.386807244,0.699982467,0.8473928,-6.105067131,Metabolism (other)
NAPA,0.082941371,6.830825482,0.386782859,0.700000446,0.8473928,-6.18404191,NA
B3GALNT2,-0.078763342,7.164839306,-0.386717742,0.700048455,0.8473928,-6.268460625,Metabolism (other)
RBM38,0.088004976,6.997659345,0.386646892,0.700100693,0.8473928,-6.234307874,NA
POFUT2,-0.101197078,6.424578584,-0.386229373,0.700408559,0.847487871,-6.067825108,NA
GALE,0.124838505,5.549122693,0.386226258,0.700410856,0.847487871,-5.922210374,NA
CPSF3L,-0.106130048,6.013140171,-0.38604782,0.700542446,0.847506963,-5.984146028,NA
RPSA,-0.138232788,5.100456343,-0.385080722,0.701255798,0.84822974,-5.82893907,NA
FAM89A,0.099973624,6.30179624,0.384778159,0.70147903,0.848257468,-6.065697304,NA
CRIPT,0.116399901,5.218891782,0.384735442,0.701510549,0.848257468,-5.877425198,NA
CYP4V2,0.104721905,6.040366229,0.384334927,0.701806096,0.848474642,-6.006855827,Metabolism or Transport (lipid)
C1orf52,0.111146437,5.571613428,0.383979947,0.70206808,0.848651174,-5.942187956,NA
CTPS1,0.090443834,6.699087619,0.383745187,0.702241358,0.848720439,-6.15014178,Metabolism (other)
ARID5A,0.090293214,6.610411548,0.382726606,0.702993365,0.849275305,-6.133066165,NA
LRRC1,-0.065929176,8.335586227,-0.382690322,0.703020159,0.849275305,-6.516939649,NA
MAP3K11,-0.084965712,6.901053358,-0.382651781,0.703048619,0.849275305,-6.170547345,NA
MALSU1,-0.130956317,5.528579696,-0.382453141,0.703195311,0.84931231,-5.881457168,NA
TCTE3,0.129566314,5.269505483,0.381515063,0.70388822,0.849787019,-5.891201653,NA
ARID5B,0.054110972,9.004500295,0.381466821,0.70392386,0.849787019,-6.699150173,NA
GCLM,0.099260876,6.269599844,0.381449417,0.703936719,0.849787019,-6.063222092,NA
NUDT9,-0.089921577,6.516947436,-0.381243286,0.704089014,0.849830678,-6.090480573,NA
ITPKA,0.114682555,5.906221484,0.380731984,0.70446683,0.850087569,-5.999753998,NA
SMIM1,0.122063655,5.777415526,0.380640855,0.704534176,0.850087569,-5.954151159,NA
UBE2L6,-0.112365346,5.860974514,-0.380162876,0.704887449,0.850373616,-5.974753253,Metabolism (other)
LSM1,-0.113489028,5.704485401,-0.379661761,0.705257891,0.850680278,-5.932842762,NA
SIK3,-0.060463118,8.805650286,-0.378940225,0.705791402,0.851166622,-6.631685683,Development (differentiation)
PTP4A1,0.076384392,7.253833478,0.378801872,0.705893718,0.851166622,-6.286309504,NA
C2orf73,0.092623471,7.098124759,0.378386619,0.706200844,0.851396668,-6.213154066,NA
FAM134B,-0.056283825,8.559225602,-0.37821831,0.706325341,0.851406497,-6.582969998,NA
SFPQ,0.127606608,5.792269352,0.378053025,0.706447609,0.851413637,-5.9472913,NA
KIF23,-0.09541366,6.430307308,-0.377827178,0.706614689,0.851474773,-6.081440716,NA
UBA5,0.099845198,6.002781092,0.377104081,0.70714973,0.851659877,-6.009520824,Metabolism (other)
CRYAB,-0.101537311,6.035429822,-0.377027697,0.707206257,0.851659877,-5.991662941,NA
HN1L,-0.100836262,6.311528676,-0.376943086,0.707268875,0.851659877,-6.032964219,NA
RPS6KA1,-0.083210714,7.149095791,-0.376939985,0.70727117,0.851659877,-6.244562882,NA
CCDC106,0.102156363,6.366301985,0.37668766,0.707457919,0.851659877,-6.067791217,NA
SLK,0.085852957,6.838961512,0.376675966,0.707466574,0.851659877,-6.183025137,NA
PPP1R2,0.090718829,6.375611167,0.376265675,0.707770276,0.851885341,-6.083257449,Metabolism (other)
MTMR11,-0.134558568,5.30267681,-0.375903454,0.708038435,0.85206796,-5.868239985,NA
MTMR14,-0.076507311,7.485215285,-0.375463441,0.708364234,0.852319873,-6.327368484,NA
MYC,-0.126339081,5.401389849,-0.375087868,0.708642364,0.852395861,-5.893940474,Development (apoptosis)
CTC-273B12.7,0.114487869,5.734130963,0.375063585,0.708660347,0.852395861,-5.946342587,NA
ART3,-0.074981843,7.49597685,-0.374500955,0.709077079,0.852545995,-6.336936469,NA
OSTF1,-0.075861941,7.510775132,-0.374388266,0.709160556,0.852545995,-6.347793834,NA
GYG1,0.087109607,6.760308729,0.374342959,0.70919412,0.852545995,-6.165208324,NA
PDXK,0.069257134,7.686439289,0.374265959,0.709251164,0.852545995,-6.39726934,NA
