gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
TRAF6,-0.027177439,7.448181271,-0.092430646,0.927150223,0.987400049,-5.982656579,NA,0.124765318
UBE2O,0.027480197,6.177744307,0.092016499,0.927475673,0.987569855,-5.929752564,Metabolism (other),0.053422086
ACAP3,0.02710917,6.244812434,0.088490695,0.930246887,0.987669117,-5.929021829,Metabolism or Transport (lipid),0.055811572
AQR,-0.025675546,6.778364345,-0.090336827,0.928795748,0.987669117,-5.976425366,NA,0.077999659
CACNA1E,-0.026567054,6.544575421,-0.090568322,0.928613801,0.987669117,-5.928089281,Transport,0.064516129
CDC23,-0.025903796,6.673238851,-0.088095825,0.930557304,0.987669117,-5.927829362,Development (cell cycle),0.069977812
COL1A2,0.029713723,6.580570249,0.089857385,0.929172586,0.987669117,-5.916556524,Matrisome/cell adhesion/binding/signaling,0.070489845
EHD1,0.027116344,6.755158626,0.090250358,0.928863711,0.987669117,-5.933400573,NA,0.074756784
FAM3A,0.025945376,6.564966169,0.08816339,0.930504188,0.987669117,-5.954127188,NA,0.068271036
HACD2,-0.023930381,7.805158144,-0.089338861,0.929580161,0.987669117,-6.01340972,Metabolism or Transport (lipid),0.145587984
MAP2K6,-0.026061705,6.894508251,-0.089089209,0.929776402,0.987669117,-5.933302149,NA,0.085509473
NCOA6,-0.030035391,6.886572941,-0.089494635,0.929457716,0.987669117,-5.918504973,NA,0.087045571
NDUFS3,-0.025252382,7.054056788,-0.089218808,0.929674529,0.987669117,-5.971821563,NA,0.08994709
PCDH17,-0.028005407,6.28345218,-0.088136126,0.930525621,0.987669117,-5.922616968,Development (differentiation),0.060590544
RBPJ,0.025694551,8.003821293,0.090661302,0.928540723,0.987669117,-6.014393206,NA,0.166581328
SELENBP1,-0.028452954,7.038680343,-0.090255613,0.92885958,0.987669117,-5.92425304,Metabolism (other),0.093189964
SLC2A9,0.024808573,7.339002971,0.089316661,0.929597611,0.987669117,-6.012435359,Transport,0.108038914
TUBB1,0.024829185,7.488157455,0.090055301,0.929017023,0.987669117,-5.983979272,Transport,0.125106673
WFS1,0.024976251,6.91143558,0.091190893,0.928124501,0.987669117,-5.96234765,NA,0.083632019
YWHAE,-0.025054497,7.66682459,-0.088794392,0.930008151,0.987669117,-5.955705477,Development (apoptosis),0.137054105
YWHAE,-0.025054497,7.66682459,-0.088794392,0.930008151,0.987669117,-5.955705477,Development (cell cycle),0.137054105
CD47,-0.025734669,6.570822328,-0.086383389,0.931903621,0.988137077,-5.96828768,Matrisome/cell adhesion/binding/signaling,0.069124424
CDC14A,-0.024087741,6.79266757,-0.086151078,0.93208628,0.988137077,-5.953390273,Development (cell cycle),0.083119986
CSPG5,0.026903372,6.944107433,0.08685483,0.931532953,0.988137077,-5.914268696,NA,0.086192183
RALA,-0.026202174,6.700761846,-0.086275212,0.931988677,0.988137077,-5.940694271,NA,0.076122205
SETD7,0.026086807,6.801634993,0.086056158,0.932160914,0.988137077,-5.914387362,NA,0.084826762
TNFSF8,0.029523689,6.909968314,0.087206931,0.931256126,0.988137077,-5.969032548,NA,0.083802697
USP15,-0.026027993,6.843756304,-0.086288698,0.931978073,0.988137077,-5.917589789,NA,0.08004779
DCN,-0.027469189,7.544100618,-0.085613722,0.932508801,0.988283514,-5.977953406,NA,0.115036696
PRDX3,-0.02385002,7.446760764,-0.085457925,0.932631308,0.988283514,-5.970638061,Metabolism (other),0.123399898
PREB,0.026616889,6.916791493,0.084890298,0.933077659,0.988580408,-5.920137285,NA,0.088581669
BARD1,-0.024765481,7.182271912,-0.084473412,0.93340549,0.988617426,-5.929334609,NA,0.105820106
PPP2CB,0.023538785,7.439366667,0.084423218,0.933444962,0.988617426,-5.992828307,Metabolism (other),0.122887865
CPEB4,-0.025115482,7.794261689,-0.083703887,0.934010661,0.988688509,-5.966703289,NA,0.144051886
