Aggregated,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOCC_GLUTAMATERGIC_SYNAPSE,0.626771654,0.851673092,0.056176659,-0.20202208,-0.937820475,174,"c(""SHANK2"", ""ATP2B2"", ""HSPA8"", ""RHOA"", ""DNAJB1"", ""BCR"", ""ABR"", ""CANX"", ""PRKAR1A"", ""PCDH17"", ""ACTN1"", ""SH3GL3"", ""PPP2R1A"", ""C1QBP"", ""VCP"", ""AP2M1"", ""NPTN"", ""DLG4"", ""GRM1"", ""FLOT1"", ""PIN1"", ""SPTBN1"", ""RELA"", ""RAB11A"", ""CTBP1"", ""CLSTN1"", ""DNM2"", ""SRGN"")"
NA,GOBP_INTERLEUKIN_5_PRODUCTION,0.626966292,0.851701578,0.073438141,0.306736498,0.88775479,14,"c(""SCGB1A1"", ""LGALS9"", ""IL9"", ""FOXP3"", ""TNFRSF21"", ""RARA"", ""IL1RL1"", ""PDE4D"")"
NA,GOBP_ALCOHOL_CATABOLIC_PROCESS,0.628521127,0.852841549,0.061302608,-0.290706628,-0.889581689,19,"c(""SCARF1"", ""ALDH2"")"
NA,GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.628762542,0.852841549,0.058843817,-0.2421677,-0.902702793,45,"c(""SIRT1"", ""CDKN1A"", ""MDM4"", ""HIPK2"", ""MIF"", ""CDKN1B"", ""ATR"", ""MYO6"", ""PML"", ""PIDD1"", ""NBN"", ""SMYD2"", ""BATF"", ""SPRED1"", ""ATRX"", ""CHEK2"")"
NA,GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,0.629032258,0.852841549,0.062112419,-0.297939595,-0.88006717,17,"c(""GCDH"", ""ELOVL1"", ""TECR"", ""ELOVL7"", ""ACSL1"")"
NA,GOBP_MULTIVESICULAR_BODY_ORGANIZATION,0.629370629,0.852841549,0.060903935,-0.271770913,-0.894766596,26,"c(""CHMP2A"", ""CHMP2B"", ""CHMP4A"", ""RAB11A"", ""IST1"", ""VPS37B"", ""VPS4A"", ""VPS25"", ""CHMP1B"")"
NA,GOBP_NATURAL_KILLER_CELL_ACTIVATION,0.629268293,0.852841549,0.077476755,0.227203809,0.909813421,50,"c(""ULBP2"", ""IL18R1"", ""HAVCR2"", ""FGR"", ""TOX"", ""RAB27A"", ""IL21R"", ""CD244"", ""IFNA1"", ""NCR1"", ""IFNB1"", ""FCGR3A"", ""PTPRC"", ""IL15RA"", ""PRDM1"", ""IFNA8"", ""ULBP1"", ""PIK3CD"")"
NA,GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.628712871,0.852841549,0.078295525,0.234101227,0.9132123,45,"c(""SPINK1"", ""VSNL1"", ""PRKCE"", ""INS"", ""TNFSF11"", ""ADORA1"", ""MCU"", ""CASR"", ""GHRHR"", ""GCK"", ""PPP3CB"", ""HFE"", ""ADCY8"", ""S100A8"")"
NA,GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.629310345,0.852841549,0.07113274,0.324413356,0.854020393,10,"c(""CARD11"", ""TESPA1"", ""IKBKG"")"
NA,GOBP_REGULATION_OF_MUSCLE_ADAPTATION,0.628424658,0.852841549,0.05998925,-0.247935163,-0.903636203,43,"c(""ATP2A2"", ""LMNA"", ""PPARA"", ""YY1"", ""IGFBP5"", ""GTF2IRD1"")"
NA,GOBP_SYNAPTIC_VESICLE_LOCALIZATION,0.628770302,0.852841549,0.074927882,0.255479166,0.895833173,28,"c(""SYN2"", ""PRKN"", ""CDK5"", ""AP3B1"", ""RAB27A"")"
NA,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT,0.630111524,0.853609645,0.063784539,-0.340475475,-0.857534836,10,"c(""TPR"", ""MAD2L1"", ""LCMT1"", ""ANAPC15"")"
NA,GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS,0.631701632,0.854606119,0.074927882,0.260678358,0.884964155,24,"c(""TGFB3"", ""FGF8"", ""TWIST1"", ""PAX5"", ""TGFBR1"", ""SMAD3"", ""RUNX2"", ""BMP4"", ""NODAL"", ""TGFBR2"", ""IFT140"", ""TULP3"", ""MMP16"", ""CHST11"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.631840796,0.854606119,0.058221624,-0.217177441,-0.916894742,92,"c(""HECTD1"", ""APOD"", ""CLTC"", ""CTNNA1"", ""KCNE1"", ""ERP29"", ""WWP2"", ""DNAJA1"", ""PARK7"", ""AP2M1"", ""NSFL1C"", ""LATS2"", ""PSMD9"", ""SFRP1"", ""NEDD4L"")"
