gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
ACADM,-0.070288859,7.027000124,-0.164829294,0.871438259,0.951592388,-5.610289987,Metabolism or Transport (lipid),0.148088459
ACTR1B,-0.079405234,7.767054944,-0.166829936,0.86989316,0.951592388,-5.550281295,NA,0.236458054
AKT1,-0.065488633,7.107683683,-0.165108043,0.871222948,0.951592388,-5.594261049,Metabolism (other),0.155519742
AP2B1,0.062487147,6.948399941,0.163485275,0.872476553,0.951592388,-5.63130088,Transport,0.139403707
BCCIP,-0.052180563,5.954627073,-0.163997266,0.872080996,0.951592388,-5.689546939,NA,0.069657087
BDH2,0.061110099,7.510585977,0.166547916,0.870110931,0.951592388,-5.557758933,Metabolism (other),0.187125078
CSNK1E,-0.095014902,7.510348564,-0.164531425,0.87166835,0.951592388,-5.561333091,NA,0.200823708
DAB2IP,-0.064606117,6.679659788,-0.166126156,0.870436628,0.951592388,-5.655041763,Development (apoptosis),0.126421345
DERA,0.060849896,6.51209591,0.163634012,0.872361637,0.951592388,-5.657650844,NA,0.106813502
FGF16,0.079585294,5.621785486,0.163750063,0.872271977,0.951592388,-5.684727033,Development (differentiation),0.056316591
GUCY1A1,0.07121545,5.773837137,0.164966955,0.871331925,0.951592388,-5.690456247,NA,0.066881547
HS3ST4,0.05493483,5.744861371,0.164254858,0.871881997,0.951592388,-5.688964211,Metabolism (other),0.059987465
KDM1A,0.068866726,6.469285887,0.164670755,0.871560722,0.951592388,-5.660591913,NA,0.094816009
KDM2B,-0.060585508,6.578744984,-0.165372156,0.871018951,0.951592388,-5.637360272,NA,0.108066971
MCM6,-0.056686275,5.811166401,-0.165263567,0.871102822,0.951592388,-5.687516937,NA,0.065628078
MYLK3,0.093102276,5.547171682,0.164684433,0.871550156,0.951592388,-5.686852647,NA,0.056137524
PCSK1N,-0.065325202,9.288459409,-0.167550217,0.869337021,0.951592388,-5.519494393,Metabolism (other),0.492971618
PPP3CB,-0.067062322,7.10182789,-0.164407726,0.871763906,0.951592388,-5.594398388,Metabolism (other),0.158742949
SCARF1,-0.076105215,5.874607897,-0.164845741,0.871425554,0.951592388,-5.67293947,Inflammation/Immune/Stress/Toxic/Detox,0.066344346
SLC35E3,-0.060897511,6.135638802,-0.166943341,0.869805594,0.951592388,-5.681759786,Transport,0.075655833
WASF3,0.056940889,6.71863475,0.167912706,0.869057165,0.951592388,-5.631234453,NA,0.114781986
YWHAG,-0.060020869,6.91421409,-0.165223316,0.871133911,0.951592388,-5.643715747,Development (apoptosis),0.132778225
YWHAG,-0.060020869,6.91421409,-0.165223316,0.871133911,0.951592388,-5.643715747,Development (cell cycle),0.132778225
PSMC4,-0.070324465,6.846248436,-0.163045675,0.87281621,0.951778033,-5.637984631,Metabolism (other),0.122123735
PINK1,-0.072299367,7.902106617,-0.162307073,0.87338695,0.952215547,-5.539468672,NA,0.262064643
ALAD,-0.055138617,6.904343869,-0.159064688,0.875893297,0.952550145,-5.610854048,Metabolism (other),0.128928284
ATF4,0.056620101,7.136930576,0.159581343,0.875493832,0.952550145,-5.589052829,Metabolism (other),0.151580267
BCAM,-0.052276682,6.302208628,-0.159192409,0.875794543,0.952550145,-5.690985939,Matrisome/cell adhesion/binding/signaling,0.090966067
CREG1,0.053255388,6.983865854,0.159472098,0.875578295,0.952550145,-5.621435969,Development (differentiation),0.138239771
ELOVL7,-0.06283629,7.654618478,-0.160251682,0.874975595,0.952550145,-5.557812463,Metabolism or Transport (lipid),0.205121318
EMCN,0.057901165,5.839115982,0.159363399,0.875662337,0.952550145,-5.691256213,NA,0.066165279
FGF14,0.063760552,5.674798953,0.160400339,0.874860676,0.952550145,-5.688245594,Development (differentiation),0.058107261
INPP5F,-0.054841062,6.279300706,-0.160108609,0.875086199,0.952550145,-5.677137518,Metabolism (other),0.082102247
