gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
PGK1,-0.26545452,7.30163413,-1.445363246,0.161177345,0.561595736,-5.22034215,Metabolism (other),0.132192846
SKI,-0.238759151,7.136771729,-1.445810047,0.161053082,0.561595736,-5.222830627,NA,0.12026957
TUBB2B,-0.266409958,6.174473421,-1.445509689,0.161136608,0.561595736,-5.172496205,Transport,0.063072404
CACNB4,-0.251458309,7.023515624,-1.440983315,0.162399555,0.563018761,-5.197540581,Transport,0.109555901
CD28,0.273250473,6.104888597,1.442259029,0.162042805,0.563018761,-5.14670901,Inflammation/Immune/Stress/Toxic/Detox,0.062208398
LPAR3,0.282252705,5.707028689,1.441475209,0.162261924,0.563018761,-5.119350609,NA,0.050630724
NUP37,-0.259768144,5.988810177,-1.441229384,0.162330693,0.563018761,-5.172026727,NA,0.055123553
OXSR1,-0.244060299,6.738903957,-1.442633168,0.161938297,0.563018761,-5.225925203,NA,0.086918956
PYROXD1,0.251739991,6.106369058,1.440876187,0.162429541,0.563018761,-5.182636312,Metabolism (other),0.062726801
TJP1,-0.282185193,6.320767296,-1.44117062,0.162347136,0.563018761,-5.194735689,Matrisome/cell adhesion/binding/signaling,0.072749266
ZBTB17,0.279731943,6.553326207,1.441202248,0.162338286,0.563018761,-5.218204502,Development (differentiation),0.084672542
CTSF,-0.279692806,6.683552126,-1.439406911,0.162841261,0.564079593,-5.236099776,Metabolism (other),0.085709349
PRKCI,0.244220576,6.80522245,1.436811579,0.163570567,0.566238449,-5.235342638,NA,0.097632625
LPGAT1,-0.248776923,7.291279904,-1.435876764,0.163833897,0.566782464,-5.220840168,Metabolism (other),0.134957664
ACACA,-0.259941462,7.627406834,-1.434777306,0.164144039,0.567487618,-5.20935293,Metabolism or Transport (lipid),0.16882668
OPN3,-0.250989995,6.481161497,-1.434281597,0.164284026,0.567603968,-5.212254704,NA,0.081389321
APBB1IP,-0.255233412,6.342205948,-1.429291816,0.165698451,0.568323238,-5.213128114,NA,0.073786072
CEP78,-0.249244916,6.467870145,-1.428462129,0.16593458,0.568323238,-5.22575012,NA,0.079142907
EFNB2,0.25971748,6.104030827,1.431178193,0.16516259,0.568323238,-5.172417851,NA,0.062035597
IL6,0.247160943,6.376648689,1.429479926,0.165644953,0.568323238,-5.225887329,Inflammation/Immune/Stress/Toxic/Detox,0.073786072
KLHL13,-0.294860959,5.989862282,-1.432342873,0.164832433,0.568323238,-5.174606506,Metabolism (other),0.057197166
LAMC3,0.304593394,6.171817662,1.429256493,0.165708499,0.568323238,-5.186326236,Matrisome/cell adhesion/binding/signaling,0.063936409
MCL1,-0.271214796,8.270265457,-1.432582183,0.16476466,0.568323238,-5.164467947,NA,0.231035079
MTMR2,-0.237486323,6.716369625,-1.428292983,0.165982751,0.568323238,-5.239820225,NA,0.08743736
NODAL,0.258043362,6.012740098,1.428470307,0.165932251,0.568323238,-5.174635178,Development (differentiation),0.057197166
PHC2,-0.282045803,7.391048914,-1.430589788,0.165329589,0.568323238,-5.21493298,NA,0.148781752
RABEP1,-0.25643179,7.395747321,-1.428928113,0.165801928,0.568323238,-5.234490423,Transport,0.144807327
RNF6,-0.262478732,6.602973151,-1.428635016,0.165885354,0.568323238,-5.232402448,NA,0.081562122
SLIT3,0.277220707,5.893062454,1.429384466,0.1656721,0.568323238,-5.149001152,Development (differentiation),0.052531536
ZFYVE9,-0.258077849,6.303686094,-1.432048776,0.164915752,0.568323238,-5.188836463,NA,0.072058061
CDC34,-0.268990861,6.416492372,-1.427749421,0.16613763,0.568488892,-5.209615381,Metabolism (other),0.074131674
CDH1,0.277912173,8.416006167,1.425394494,0.166809962,0.570058629,-5.172876231,NA,0.282357007
KLHL5,0.255865051,6.54758121,1.425598697,0.166751577,0.570058629,-5.240452715,Metabolism (other),0.080525315
BLVRB,-0.280017906,5.995326257,-1.422878186,0.167530769,0.571742473,-5.172330344,NA,0.055987558
CXCL14,0.276731268,6.333599597,1.422553313,0.167624011,0.571742473,-5.21055163,Inflammation/Immune/Stress/Toxic/Detox,0.07033005
FRS2,0.275257696,6.222646491,1.422796518,0.167554205,0.571742473,-5.204198645,NA,0.067046829
PTGES3,0.239403952,6.563638838,1.42209447,0.167755774,0.571826516,-5.247137923,NA,0.085709349
TEAD1,-0.260498536,7.456533833,-1.421554706,0.167910881,0.571989971,-5.242451678,NA,0.14221531
ANKRD28,-0.259284391,6.53460242,-1.420655216,0.168169614,0.572505995,-5.23558116,NA,0.079834111
RBSN,-0.257671572,6.614451516,-1.418554928,0.168774986,0.574200687,-5.241568664,NA,0.082080525
PCCA,-0.248331537,6.673880895,-1.417808757,0.168990476,0.574567617,-5.226314089,NA,0.087955763
AMHR2,0.275814203,6.130872556,1.416095781,0.169486001,0.575082166,-5.1944553,NA,0.06566442
DERL1,-0.290297881,6.43945212,-1.415380778,0.169693178,0.575082166,-5.225507338,NA,0.072922067
HOXB4,-0.279045261,6.337322282,-1.415292297,0.16971883,0.575082166,-5.225363684,Development (differentiation),0.070502851
NFIL3,0.266403058,6.052451111,1.416392766,0.169400007,0.575082166,-5.179746128,Development (differentiation),0.057715569
NUF2,0.270688073,5.942076323,1.415533809,0.169648819,0.575082166,-5.176974293,NA,0.055296354
SHOC2,-0.253434407,6.397487503,-1.41505302,0.169788215,0.575082166,-5.23914245,Development (differentiation),0.079488509
ABCC1,-0.251800861,6.721353199,-1.412188925,0.170620499,0.576438117,-5.253751647,Transport,0.093831001
ALMS1,0.284846598,5.970837768,1.412262701,0.17059902,0.576438117,-5.195597883,Metabolism or Transport (lipid),0.056678763
PHKG2,-0.247560158,6.843672348,-1.412469346,0.170538868,0.576438117,-5.275714652,NA,0.097287023
SCCPDH,-0.243066401,6.808542872,-1.41251924,0.170524347,0.576438117,-5.249395307,NA,0.092621393
PLSCR4,-0.248424493,6.44311986,-1.41030253,0.171170443,0.577564997,-5.248054918,Metabolism or Transport (lipid),0.071366857
TRIM28,-0.258115557,6.226020859,-1.410405492,0.17114039,0.577564997,-5.219575031,NA,0.064282011
CHUK,0.251063325,6.162360872,1.409907092,0.171285905,0.577589487,-5.207919014,NA,0.065318818
APOA4,0.27458015,6.654297496,1.40889112,0.171582836,0.577771,-5.269440864,Metabolism or Transport (lipid),0.092794194
CHEK2,-0.261618483,5.961002972,-1.408841927,0.171597223,0.577771,-5.198275722,NA,0.055296354
