gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
ODC1,-0.302088087,7.617504833,-2.364637813,0.018723655,0.034633382,-3.905225798,NA,0.222293484
GAD1,0.253982242,6.252978355,2.364516257,0.018729678,0.03463405,-4.064366547,NA,0.096791089
CXCL16,0.285656349,5.489342877,2.362923568,0.018808752,0.034768343,-3.956979567,Inflammation/Immune/Stress/Toxic/Detox,0.058812211
VAMP7,0.239202685,6.973868854,2.362824716,0.018813669,0.034768343,-4.119563524,NA,0.150632803
DCLK1,0.266834883,6.045825244,2.362634338,0.018823143,0.034775344,-4.027904065,Development (differentiation),0.082777493
RAB3IP,-0.300161646,7.617656,-2.361216975,0.018893807,0.034895355,-3.924664167,Transport,0.228749786
GPC4,0.246383142,6.485641947,2.360727855,0.018918246,0.034929946,-4.105107092,NA,0.116705148
BTK,0.2711311,5.922987236,2.360271342,0.018941081,0.034940469,-4.024513121,Development (differentiation),0.078288011
FYN,0.265516187,6.06214668,2.360422593,0.018933513,0.034940469,-4.040267811,NA,0.083696768
TLX1,0.269088194,5.907281336,2.360312431,0.018939025,0.034940469,-4.017951096,NA,0.078106294
HSD17B11,0.237563759,6.828452976,2.359629488,0.018973229,0.034989219,-4.1353611,NA,0.136790234
SCARB2,-0.239420991,6.549083438,-2.358549648,0.019027421,0.035078581,-4.128250102,Metabolism or Transport (lipid),0.114952112
NAV2,-0.258950079,7.260610134,-2.357646411,0.019072854,0.035151748,-4.056370434,NA,0.181599538
TRIM8,-0.23990924,6.906058523,-2.355446672,0.019183902,0.035345762,-4.149887608,NA,0.142893792
NRG2,0.262780155,6.093821229,2.351648479,0.019376982,0.035685823,-4.062932886,NA,0.085941508
TTC30A,0.254766682,7.304791086,2.35158667,0.019380138,0.035685823,-4.082554632,NA,0.187157944
NONO,-0.291941164,7.52874658,-2.351204857,0.019399644,0.035700248,-3.959514087,NA,0.215409612
SBNO2,0.260448818,6.139359486,2.351317428,0.019393891,0.035700248,-4.070031651,NA,0.091264751
GLRA2,0.264745179,5.835229115,2.350998975,0.01941017,0.035708874,-4.054878033,NA,0.075850864
VPS37B,-0.237480972,6.78018447,-2.349706073,0.019476381,0.035819911,-4.163534305,NA,0.133305541
TBC1D10C,0.248714309,6.366464376,2.349147803,0.019505033,0.035861823,-4.114763068,NA,0.106272447
POLR2G,0.240348641,7.045950598,2.346806104,0.019625616,0.036072684,-4.148514513,NA,0.155571233
RARB,0.241203363,7.010430755,2.345152602,0.019711155,0.036219026,-4.149082093,NA,0.154459552
SRSF2,-0.430836591,8.51565909,-2.344599266,0.019739854,0.036260866,-3.6436084,NA,0.369527108
APAF1,0.251155929,6.275254661,2.344471656,0.019746477,0.036262144,-4.109980663,Development (apoptosis),0.097539336
CRH,0.239914137,6.611161323,2.343041996,0.019820817,0.036387736,-4.155715017,NA,0.119847785
PTPRU,0.242868766,6.528797002,2.342443601,0.019852005,0.036429245,-4.145357531,NA,0.113509064
SESTD1,0.248750472,6.311275166,2.342379706,0.019855338,0.036429245,-4.122778519,NA,0.100703352
ADAM15,0.268462792,5.836187488,2.341313433,0.019911027,0.036520466,-4.055203634,Matrisome/cell adhesion/binding/signaling,0.072579956
PPP3CA,0.24721882,6.3856112,2.339839832,0.019988216,0.036651054,-4.132902212,Metabolism (other),0.10524628
LEPR,0.237592509,6.72353301,2.339163473,0.020023732,0.036705174,-4.176482808,Metabolism or Transport (lipid),0.130366
ABCE1,0.243845333,7.137918431,2.338879045,0.020038684,0.036721578,-4.151139016,Metabolism (other),0.165319822
ADRA2A,0.236553133,6.806993497,2.338492769,0.020059005,0.036745981,-4.180992633,NA,0.134085856
KLHL13,0.249766831,6.138821246,2.338397611,0.020064015,0.036745981,-4.128145855,Metabolism (other),0.091767146
MFSD8,0.248061319,7.216981548,2.337619999,0.020104988,0.036810001,-4.134227673,NA,0.176564905
JADE1,0.240129834,6.57229139,2.33498626,0.02024431,0.037053992,-4.170095335,NA,0.118051992
UBXN4,-0.308746629,7.726459941,-2.33430504,0.020280483,0.037109098,-3.942897067,Metabolism (other),0.240304857
CLTCL1,0.246880091,6.392478305,2.333750707,0.02030996,0.037151922,-4.148106991,NA,0.106047973
ACTG2,0.258479768,6.079747501,2.332170301,0.020394207,0.037294877,-4.108064409,NA,0.086219429
MIS18BP1,0.263737281,5.960595952,2.331517085,0.020429117,0.037347552,-4.088752409,NA,0.080821361
OARD1,0.235878562,6.782193565,2.330845771,0.020465049,0.037393775,-4.19427637,NA,0.134663075
SLC38A2,0.265278265,6.025776985,2.330816304,0.020466627,0.037393775,-4.103589366,Transport,0.081590987
NECTIN2,-0.240497826,6.389988872,-2.329958874,0.020512605,0.037466589,-4.177612095,Matrisome/cell adhesion/binding/signaling,0.105021806
SGTA,-0.236803939,6.510382581,-2.329533246,0.020535462,0.03749714,-4.195426326,NA,0.114930734
ABCC1,-0.236504961,6.971574885,-2.327958375,0.020620229,0.037629458,-4.198502156,Transport,0.151466564
EXOG,0.251293013,6.268306046,2.327995326,0.020618237,0.037629458,-4.143407138,NA,0.097036942
TSC22D1,0.241486748,6.50114465,2.327783632,0.020629654,0.037635428,-4.17906999,NA,0.112653925
CAPZA2,-0.2422208,7.114562662,-2.323730651,0.020849305,0.038013471,-4.181239838,NA,0.163844707
PGM2,0.249437553,6.355657372,2.32384131,0.02084328,0.038013471,-4.158640426,Metabolism (other),0.101825723
CDH5,0.260272911,6.055858841,2.322395449,0.020922113,0.038123493,-4.119611247,Matrisome/cell adhesion/binding/signaling,0.085877373
LTC4S,0.239511739,6.540956399,2.322493233,0.020916773,0.038123493,-4.202470193,NA,0.116138618
MR1,0.236792417,6.651446145,2.320912561,0.021003236,0.038259915,-4.212329748,NA,0.123054558
CALM3,-0.250478647,6.186301606,-2.320393809,0.02103168,0.038300323,-4.162004319,Transport,0.091435779
HLA.DQA2,0.267146441,5.859839307,2.318703744,0.021124582,0.038458057,-4.103521888,NA,0.07421541
CYP27A1,-0.357341703,8.140318502,-2.318224904,0.021150969,0.038494638,-3.844636171,NA,0.297941252
KYAT3,0.234114229,6.957783816,2.317964561,0.021165328,0.038509313,-4.224484631,NA,0.151755174
ARF3,-0.356569105,8.089822643,-2.317721443,0.021178744,0.038522265,-3.848781222,NA,0.301522148
USP10,0.256405929,7.295963389,2.317391662,0.021196955,0.038543928,-4.163980707,NA,0.180519925
CD46,-0.23101547,6.86841326,-2.315499006,0.021301734,0.038722943,-4.242151052,Matrisome/cell adhesion/binding/signaling,0.141097999
KRT6C,0.278685817,5.517004356,2.315044435,0.021326966,0.038757295,-4.074354945,NA,0.059464255
SORBS1,0.234051946,6.784666279,2.314894991,0.021335268,0.038760865,-4.23230274,Matrisome/cell adhesion/binding/signaling,0.137100222
AGL,0.233751176,6.937747234,2.313751778,0.021398864,0.03886486,-4.235306281,Metabolism (other),0.149628014
PCYOX1L,0.279889912,5.482490207,2.31275844,0.021454257,0.0389539,-4.074588293,Metabolism (other),0.058331195
PAK2,0.25725454,7.276570907,2.311813667,0.021507058,0.039038183,-4.158126132,NA,0.184293227
CFP,0.25191509,5.961564384,2.311102431,0.021546883,0.039098867,-4.169724084,NA,0.085770481
CAB39L,-0.353633027,8.101820897,-2.310836612,0.021561783,0.039114303,-3.869658062,Cilia,0.289902942
