gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AGL,0.282258854,7.296553517,1.608341122,0.129052032,0.794881908,-4.651527088,Metabolism (other),0.129414498
TRGC1.2,-0.269649892,6.328614592,-1.607259478,0.129289922,0.795539512,-4.648569724,NA,0.071096654
PLEKHA6,0.360686567,7.717428241,1.606218751,0.129519168,0.796142646,-4.616281828,NA,0.168680297
WEE1,0.283981632,7.028563348,1.604774867,0.129837796,0.797204086,-4.669575373,Development (cell cycle),0.101301115
PSMD5,-0.305607467,6.329136376,-1.604246112,0.129954647,0.797204086,-4.672831466,Metabolism (other),0.06947026
DSC3,-0.316679728,7.062932348,-1.601690147,0.130520766,0.798228902,-4.648737569,NA,0.105483271
FSHB,-0.283569631,7.246972533,-1.600978226,0.130678824,0.798228902,-4.616574403,NA,0.131505576
LYN,-0.276535332,6.929186929,-1.60096075,0.130682706,0.798228902,-4.652570029,NA,0.100604089
TXNRD2,-0.276924351,6.516872713,-1.6007371,0.130732396,0.798228902,-4.680993399,Inflammation/Immune/Stress/Toxic/Detox,0.078531599
APRT,0.32626337,6.872099968,1.600524928,0.13077955,0.798228902,-4.654989637,NA,0.095492565
GUCY1B1,-0.277036819,7.071268474,-1.598951456,0.1311297,0.798797708,-4.652619584,NA,0.115241636
FAT4,0.299022172,6.659216351,1.597351927,0.131486471,0.798797708,-4.659894623,NA,0.082946097
TPD52,-0.326370946,7.15546075,-1.59730475,0.131497006,0.798797708,-4.641783157,NA,0.121979554
FUCA2,-0.28495277,6.473865271,-1.597074218,0.131548498,0.798797708,-4.673831808,NA,0.076672862
PHLDA1,0.306021325,7.875242335,1.596205423,0.131742707,0.798797708,-4.688158128,Development (apoptosis),0.171933086
ATP6AP2,0.290931888,7.297651393,1.59588646,0.131814069,0.798797708,-4.640416616,NA,0.128252788
SIN3A,-0.377142484,6.641413038,-1.594439141,0.132138295,0.798797708,-4.627327717,NA,0.098048327
JUP,0.298065218,6.986732534,1.593552494,0.132337257,0.798797708,-4.63957916,Matrisome/cell adhesion/binding/signaling,0.103624535
ATP1A2,0.400724163,6.740366093,1.59283978,0.132497374,0.798797708,-4.659200669,NA,0.079460967
ROBO2,0.269766362,6.885487998,1.59232513,0.132613098,0.798797708,-4.666905241,Development (differentiation),0.092239777
TBC1D8,0.306150452,7.727487168,1.591490223,0.132801018,0.798797708,-4.652140961,NA,0.166124535
ITGB1,0.330667175,7.660727197,1.591367751,0.132828603,0.798797708,-4.66495551,Matrisome/cell adhesion/binding/signaling,0.156598513
MAP3K5,0.275582981,7.452105171,1.59135457,0.132831572,0.798797708,-4.666979587,NA,0.140566914
LIN28A,0.297903466,6.763812123,1.590690068,0.13298133,0.798797708,-4.674521157,NA,0.085966543
ST8SIA1,-0.308015986,7.060900144,-1.590355522,0.13305678,0.798797708,-4.65109079,Matrisome/cell adhesion/binding/signaling,0.11802974
MEF2D,0.321915224,7.378206158,1.590216728,0.133088093,0.798797708,-4.681591842,Development (differentiation),0.13197026
PCSK6,0.31089139,6.12577707,1.590115179,0.133111008,0.798797708,-4.667705566,Metabolism (other),0.059247212
EIF2A,-0.295276523,7.338178158,-1.588330703,0.133514222,0.798896775,-4.640567543,NA,0.13545539
ORAI1,-0.275624068,6.369732097,-1.587270864,0.133754193,0.798896775,-4.651056486,NA,0.074581784
RASSF1,0.279784354,7.293647144,1.587067246,0.133800338,0.798896775,-4.679918164,Development (cell cycle),0.125232342
TUBG1,0.31950175,6.88579567,1.586321,0.133969576,0.798896775,-4.688572816,Transport,0.095027881
F2RL3,-0.263954112,6.871256136,-1.585013088,0.134266632,0.798896775,-4.679589506,NA,0.100836431
HUS1,-0.284488996,6.846453092,-1.584909298,0.134290229,0.798896775,-4.653568958,NA,0.102695167
POLR1D,-0.302373174,6.186347128,-1.583755684,0.134552746,0.798896775,-4.688608176,NA,0.063894052
SPP1,-0.317053729,6.936878003,-1.583315782,0.134652966,0.798896775,-4.614439461,Inflammation/Immune/Stress/Toxic/Detox,0.102927509
DECR1,-0.273558396,6.585662661,-1.582598931,0.134816417,0.798896775,-4.703029448,NA,0.083875465
CDK5RAP3,0.362094312,6.814697442,1.582533395,0.134831369,0.798896775,-4.692924185,Development (differentiation),0.097583643
