gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
USP22,-0.296115578,7.208416822,-2.204214588,0.031714165,0.144931032,-4.705529311,Metabolism (other),0.091824543
CD80,0.300360123,6.547010041,2.203183395,0.031790794,0.144983866,-4.671388142,Inflammation/Immune/Stress/Toxic/Detox,0.076804916
ALDH9A1,-0.264570388,6.716609823,-2.20024241,0.032010241,0.145527216,-4.65320429,Metabolism (other),0.065028162
BAD,-0.266896258,7.314872877,-2.199693603,0.032051338,0.145527216,-4.728482354,Development (apoptosis),0.105649428
DISC1,0.254825787,10.03786384,2.20018462,0.032014566,0.145527216,-4.702661593,NA,0.550605905
HCN1,0.310565567,6.638332612,2.200327909,0.032003842,0.145527216,-4.689034574,NA,0.081583888
ITK,0.313864463,6.196066209,2.199953519,0.032031869,0.145527216,-4.633062716,Inflammation/Immune/Stress/Toxic/Detox,0.060078512
PBRM1,-0.256180995,6.3247314,-2.199796791,0.032043607,0.145527216,-4.605845525,NA,0.054104796
MIB1,-0.228558101,7.322352092,-2.198842052,0.032115199,0.145710031,-4.734246821,NA,0.106332139
MAPKAP1,0.25044352,7.226171136,2.198300827,0.032155845,0.14578733,-4.741712035,NA,0.11896228
BGN,-0.469189546,7.5258655,-2.197554974,0.032211933,0.145827484,-4.737208493,Matrisome/cell adhesion/binding/signaling,0.093872675
SQSTM1,-0.359598946,7.894864954,-2.197682821,0.032202313,0.145827484,-4.753004347,Inflammation/Immune/Stress/Toxic/Detox,0.135347329
BCL7A,-0.281164182,6.415121842,-2.196320043,0.03230499,0.14614162,-4.61892338,NA,0.05666496
SPHK2,-0.3182127,5.898332019,-2.195307751,0.032381446,0.146380255,-4.533545432,NA,0.040279911
IQCK,-0.321170227,7.360959498,-2.194857654,0.032415492,0.146426966,-4.734421476,NA,0.092848609
GNB4,0.273203669,7.198436089,2.19444306,0.03244688,0.146461612,-4.753509318,NA,0.116231439
EGLN3,-0.286465385,7.067168608,-2.193917975,0.032486672,0.146534113,-4.712248263,NA,0.080559822
PPP2R5D,-0.273854604,6.4237481,-2.1932082,0.032540528,0.1466699,-4.637976032,Metabolism (other),0.056152927
ENDOG,-0.334805288,6.218008253,-2.192874229,0.032565897,0.146677178,-4.596207171,NA,0.047789725
KLHL5,0.253522127,6.96808099,2.192376098,0.032603767,0.146740713,-4.740027279,Metabolism (other),0.098651647
CREM,0.304266952,7.429742565,2.191549598,0.032666686,0.146916814,-4.759834585,NA,0.134152586
SERPINH1,-0.460300381,7.961591002,-2.191091303,0.032701621,0.146966892,-4.778800827,NA,0.117767537
IAPP,-0.280750871,6.220914985,-2.190660338,0.032734503,0.147007675,-4.612516494,NA,0.047789725
FZD2,0.289757224,6.552806773,2.190087399,0.032778261,0.147097212,-4.694186282,Development (differentiation),0.078853047
ARAP2,0.26042937,6.766387165,2.188295602,0.032915444,0.147605569,-4.73121393,NA,0.093360642
TACC3,0.251864444,6.752705046,2.187659969,0.032964231,0.147717071,-4.728478577,NA,0.08926438
SUMO3,-0.242755705,7.40256514,-2.187054954,0.033010726,0.147818153,-4.759859701,NA,0.108209592
CENPN,-0.277921703,7.114029511,-2.186015999,0.033090704,0.148068912,-4.736270081,NA,0.088410992
SOD1,-0.308294344,7.543877974,-2.185120509,0.033159775,0.148270538,-4.76892567,Inflammation/Immune/Stress/Toxic/Detox,0.108892302
FBXW4,-0.2540939,7.290866955,-2.184760077,0.033187612,0.148287629,-4.756494541,NA,0.102065199
TEAD3,-0.326253641,6.247480224,-2.183437106,0.033289963,0.148637397,-4.615925185,NA,0.046424304
