gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
KIF23,0.16225008,7.295623426,1.293851668,0.201126229,0.644399539,-5.877439135,NA,0.140799257
MAGEA12,-0.335199597,5.815915619,-1.293032285,0.201407467,0.644399539,-5.608041876,NA,0.046933086
MCM5,-0.181352284,6.643066171,-1.294967438,0.200743734,0.644399539,-5.803429107,NA,0.084340149
NSFL1C,-0.16590703,7.616854235,-1.294162638,0.201019571,0.644399539,-5.882402753,NA,0.147304833
PRKACG,-0.164238673,6.953561826,-1.294544929,0.200888509,0.644399539,-5.837151464,NA,0.092704461
SYF2,-0.174447959,6.974543229,-1.293357668,0.20129575,0.644399539,-5.840183088,NA,0.100139405
TRIM28,-0.17898036,6.52079516,-1.293133309,0.201372777,0.644399539,-5.7888502,NA,0.071561338
PTGES3,0.136886287,7.160897384,1.292110297,0.201724276,0.644411486,-5.872891678,NA,0.129182156
RUSC2,0.142454572,6.706367424,1.292713675,0.201516904,0.644411486,-5.841740954,NA,0.097583643
SLAMF1,0.176859048,6.724954306,1.292378343,0.201632133,0.644411486,-5.846932886,Inflammation/Immune/Stress/Toxic/Detox,0.101301115
FHOD1,0.181705797,6.988108712,1.291425976,0.201959659,0.644829832,-5.862440153,NA,0.119423792
PDK3,0.201654764,7.045848226,1.290581793,0.202250314,0.644860001,-5.863381077,NA,0.117332714
TMEM163,-0.214407164,6.704649166,-1.290488655,0.2022824,0.644860001,-5.810213678,NA,0.07527881
WT1,0.184433101,6.365919341,1.290821725,0.202167672,0.644860001,-5.808123956,NA,0.072723048
CD9,0.220885499,7.364640346,1.289420904,0.202650522,0.645202284,-5.891035925,Inflammation/Immune/Stress/Toxic/Detox,0.145213755
GNB1,-0.174374456,7.275368748,-1.2895062,0.202621097,0.645202284,-5.871340354,NA,0.12267658
XRCC5,-0.181355478,6.934581136,-1.289268147,0.202703228,0.645202284,-5.842700723,NA,0.091078067
CLEC3A,0.200205561,6.718059116,1.28866235,0.202912348,0.645202754,-5.847789496,NA,0.095492565
LINGO1,-0.171646048,7.035120513,-1.288707499,0.202896757,0.645202754,-5.854673098,Development (differentiation),0.100139405
HHAT,-0.227241095,5.969624735,-1.287921817,0.203168198,0.645351658,-5.703370083,NA,0.04972119
STON2,0.139065266,7.003621225,1.28794912,0.203158761,0.645351658,-5.862621578,NA,0.113615242
ATRX,-0.153782833,7.131248091,-1.286657781,0.203605473,0.645757682,-5.859258167,Development (differentiation),0.108736059
CASP7,0.177501289,6.802123303,1.285739794,0.203923478,0.645757682,-5.845966238,NA,0.105715613
DOCK4,-0.191388109,6.064207264,-1.285974584,0.203842108,0.645757682,-5.728311439,NA,0.055297398
RAB5C,-0.179884474,6.687159209,-1.286192595,0.203766575,0.645757682,-5.824805174,Transport,0.081319703
TLR1,-0.200739311,6.267351303,-1.286741517,0.203576484,0.645757682,-5.767387887,NA,0.059711896
TMCC1,0.2234902,5.895716888,1.28607745,0.203806466,0.645757682,-5.754952096,NA,0.059247212
B3GNT7,0.147430353,7.319237431,1.284298584,0.204423486,0.645848082,-5.894687435,Metabolism (other),0.139172862
CHRM1,0.206934208,6.349702878,1.284248839,0.20444076,0.645848082,-5.812263968,NA,0.076672862
GALC,-0.1752124,7.127612154,-1.284229372,0.204447521,0.645848082,-5.860492516,NA,0.107806691
HACD3,-0.183278698,7.396389102,-1.284620075,0.204311869,0.645848082,-5.880714924,Metabolism or Transport (lipid),0.125232342
WDR77,0.189390367,6.970017919,1.284150308,0.20447498,0.645848082,-5.873364514,NA,0.113847584
CD83,0.137954,7.120171021,1.282709277,0.204975934,0.647099383,-5.881880971,Inflammation/Immune/Stress/Toxic/Detox,0.126626394
C3AR1,-0.189304384,6.518261224,-1.282315153,0.205113106,0.647201547,-5.797642915,Inflammation/Immune/Stress/Toxic/Detox,0.072490706
HHIP,-0.185777711,6.178659951,-1.281223705,0.205493332,0.648070136,-5.745706956,NA,0.061802974
TAF12,0.185542058,6.381100497,1.280510487,0.20574208,0.6485234,-5.817828297,NA,0.085501859
NCF4,-0.234615847,6.600853275,-1.27966819,0.206036135,0.648910416,-5.808258751,NA,0.067379182
PGAM1,0.136924761,7.942870074,1.279556838,0.206075032,0.648910416,-5.915908687,Metabolism (other),0.205157993
CDC42EP3,0.142893518,7.091767602,1.278817148,0.206333561,0.64930988,-5.884700103,NA,0.127091078
FKBP11,0.244720484,6.249859349,1.278592306,0.206412194,0.64930988,-5.806810112,Metabolism (other),0.072258364
RGS5,0.222306028,7.690261624,1.278052802,0.206600962,0.649572779,-5.918223624,NA,0.157527881
MT1M,-0.24882129,6.074202695,-1.276520075,0.207137953,0.65026785,-5.724145329,NA,0.05204461
POLR3A,-0.15046748,6.885992876,-1.276569423,0.207120648,0.65026785,-5.856144257,NA,0.091310409
TAF2,0.159430281,6.808438797,1.276745731,0.207058829,0.65026785,-5.860882775,NA,0.098745353
GPR37L1,-0.186764757,6.284854306,-1.275043529,0.207656245,0.651563676,-5.779399732,NA,0.06714684
TMPRSS2,0.156602576,6.722566555,1.273595287,0.20816554,0.65282997,-5.862216196,NA,0.096886617
APOOL,-0.172117554,6.666110234,-1.271730395,0.208822726,0.653126821,-5.836065853,Metabolism or Transport (lipid),0.07760223
CKS1B,0.138655199,9.01326864,1.270825444,0.209142186,0.653126821,-5.913153673,NA,0.384758364
GGA1,-0.149139429,7.615121021,-1.271380354,0.208946252,0.653126821,-5.910077936,NA,0.147537175
KBTBD8,0.170294491,7.232377839,1.272119696,0.20868541,0.653126821,-5.911318077,Metabolism (other),0.130576208
MAML2,0.161696049,6.781406267,1.27062747,0.209212122,0.653126821,-5.868887365,NA,0.097351301
MANBA,-0.16135665,7.080110367,-1.273019093,0.208368426,0.653126821,-5.875631294,Metabolism (other),0.105483271
MARCKSL1,0.195063458,7.186732678,1.271056011,0.209060758,0.653126821,-5.903782031,NA,0.143587361
ODAM,0.161249879,6.600709235,1.271517649,0.208897796,0.653126821,-5.85317904,NA,0.085966543
SLC11A2,-0.206703091,6.849683567,-1.270717799,0.20918021,0.653126821,-5.847066578,Transport,0.091310409
MLLT11,0.159079503,7.430949537,1.269903445,0.209468038,0.653595317,-5.912847722,NA,0.156366171
CAMK2B,-0.191405389,6.709130493,-1.267615137,0.210278401,0.654035325,-5.842065657,Transport,0.080390335
CPA3,0.196000352,6.082150274,1.267273142,0.210399713,0.654035325,-5.80067694,Metabolism (other),0.062267658
CYP4A22,-0.181349516,6.959004539,-1.266815003,0.210562304,0.654035325,-5.871927284,Metabolism or Transport (lipid),0.100371747
DNAJB11,0.156367446,6.890146919,1.266870575,0.210542577,0.654035325,-5.887608025,Metabolism (other),0.104786245
DSG3,-0.237446997,6.374746102,-1.268345697,0.210019434,0.654035325,-5.786323567,NA,0.067379182
DTX4,-0.174790879,6.77035935,-1.267695613,0.210249863,0.654035325,-5.854586981,NA,0.087592937
NAGA,-0.182713773,6.509913493,-1.268570506,0.209939791,0.654035325,-5.812552242,NA,0.073884758
PCBP4,-0.158537257,7.46122914,-1.268170237,0.210081608,0.654035325,-5.909172391,NA,0.123373606
RGS4,0.138271718,7.500633486,1.267530528,0.210308409,0.654035325,-5.92263062,NA,0.149163569
PPP2R1B,0.146075941,7.500572789,1.264662888,0.211327328,0.655751885,-5.920137279,Metabolism (other),0.157063197
STAMBP,0.17642983,6.339909789,1.264941737,0.211228088,0.655751885,-5.830462468,NA,0.079693309
IGF1,0.194594513,6.654001373,1.263730247,0.2116595,0.656452742,-5.868151343,Development (differentiation),0.092007435
ESR1,0.160364942,7.161287561,1.262828593,0.211981003,0.656455037,-5.906938957,NA,0.129414498
FKBP5,-0.18810584,7.452089923,-1.26220873,0.212202239,0.656455037,-5.913255586,Metabolism (other),0.132899628
HBEGF,-0.191507401,7.451355694,-1.261940319,0.212298091,0.656455037,-5.913786129,Development (differentiation),0.127555762
PRKD1,0.167615989,6.481075344,1.262245272,0.212189192,0.656455037,-5.860972865,NA,0.082946097
RPA3,-0.154842149,7.653345046,-1.262375908,0.212142555,0.656455037,-5.922265644,NA,0.154042751
SLC18A2,0.181046301,6.658186943,1.263227125,0.211838854,0.656455037,-5.872305573,Transport,0.092936803
ACTR10,0.137947166,7.25704773,1.259954224,0.213008341,0.656748026,-5.917340586,NA,0.131505576
CD33,-0.218291857,6.296871248,-1.259891,0.213030979,0.656748026,-5.786866529,Inflammation/Immune/Stress/Toxic/Detox,0.059944238
PLD3,0.177219202,7.27850641,1.260120523,0.212948803,0.656748026,-5.912093347,Metabolism or Transport (lipid),0.13894052
