gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
CD1A,0.098440167,7.137806543,0.695965127,0.489382636,0.798095692,-6.263040247,Inflammation/Immune/Stress/Toxic/Detox,0.14978602
DDB1,0.102375463,6.82876928,0.695639718,0.489584855,0.798095692,-6.205647138,NA,0.126961484
IGHV1.46,0.114590032,6.515602921,0.695837947,0.489461665,0.798095692,-6.13913981,NA,0.10128388
LAMB1,-0.116164164,7.040186507,-0.6957756,0.489500409,0.798095692,-6.195128862,Matrisome/cell adhesion/binding/signaling,0.120542083
LRRC7,-0.089781436,7.493409865,-0.696183591,0.489246903,0.798095692,-6.294813692,NA,0.180456491
NDRG4,-0.122940611,6.867379827,-0.695897592,0.489424601,0.798095692,-6.185493482,NA,0.111269615
SMC1A,-0.120556662,6.711096075,-0.696731861,0.488906349,0.798095692,-6.14556999,NA,0.10342368
GOT1,-0.104817846,7.41753311,-0.694697799,0.490170451,0.798326061,-6.275701561,NA,0.169044223
HEY2,0.092882776,7.142119363,0.693586887,0.490861609,0.798326061,-6.276339059,Development (differentiation),0.14764622
IGHM,-0.183977616,6.140874349,-0.693808984,0.490723387,0.798326061,-6.010564618,Inflammation/Immune/Stress/Toxic/Detox,0.082025678
KIRREL3,-0.137237998,6.657286672,-0.693642597,0.490826936,0.798326061,-6.142425291,Inflammation/Immune/Stress/Toxic/Detox,0.10128388
KMT5B,0.112856259,6.83707505,0.694795836,0.490109484,0.798326061,-6.205055428,NA,0.12767475
PPP3CC,0.107008804,7.064587399,0.693623637,0.490838736,0.798326061,-6.246815598,Metabolism (other),0.146932953
PSMB5,-0.099248723,7.185276947,-0.693541713,0.490889726,0.798326061,-6.227463789,Metabolism (other),0.145506419
SFI1,0.089708319,7.776261776,0.694344793,0.490390017,0.798326061,-6.335770826,NA,0.230385164
TENM4,-0.100302763,7.22355755,-0.693984886,0.490613931,0.798326061,-6.252147652,Development (differentiation),0.14764622
ENTPD2,0.121755376,6.813268221,0.693269102,0.491059419,0.798391762,-6.213866796,Metabolism (other),0.132667618
FDPS,0.097638748,7.525208321,0.692794042,0.491355209,0.798555441,-6.306371926,Metabolism or Transport (lipid),0.205420827
GNG5,0.08897009,7.828091675,0.692692038,0.491418733,0.798555441,-6.339936873,NA,0.223252496
CTNNBL1,-0.089535647,6.990980809,-0.691643049,0.492072267,0.799027921,-6.208716881,Matrisome/cell adhesion/binding/signaling,0.130527817
GABARAPL2,-0.090906935,7.458452038,-0.691832499,0.491954202,0.799027921,-6.282906246,NA,0.170470756
PRLHR,0.111024148,6.798504731,0.691602271,0.492097682,0.799027921,-6.212487159,NA,0.12553495
CLTA,-0.129736739,7.041107302,-0.690245326,0.492943811,0.79966306,-6.227085919,NA,0.126248217
GNB1,-0.108197239,7.275368748,-0.690144289,0.493006845,0.79966306,-6.259565657,NA,0.154065621
MAP3K3,0.100120209,6.992481362,0.690687017,0.492668305,0.79966306,-6.233993219,NA,0.132667618
OSBP,0.114509012,6.638421172,0.690226897,0.492955308,0.79966306,-6.192416712,Metabolism or Transport (lipid),0.120542083
TSPAN7,-0.134787832,6.651713362,-0.689889111,0.493166063,0.79971125,-6.151131266,Matrisome/cell adhesion/binding/signaling,0.099857347
TSPAN7,-0.134787832,6.651713362,-0.689889111,0.493166063,0.79971125,-6.151131266,Motility,0.099857347
C3AR1,0.120415767,6.518261224,0.68965908,0.493309615,0.799734017,-6.157378254,Inflammation/Immune/Stress/Toxic/Detox,0.104850214
CLDN4,-0.109698032,6.699921175,-0.689224339,0.49358098,0.799801548,-6.156547111,Matrisome/cell adhesion/binding/signaling,0.097717546
PRDX3,0.079729967,7.551680461,0.6889699,0.493739839,0.799801548,-6.317912297,Metabolism (other),0.188302425
THBS4,-0.133859021,6.560832123,-0.688975773,0.493736171,0.799801548,-6.13302654,NA,0.091298146
AGMO,-0.124289694,7.080305328,-0.688530378,0.494014319,0.800036302,-6.231764476,Metabolism (other),0.129101284
SPHK1,0.129100232,6.15952785,0.688222825,0.494206436,0.800137583,-6.061622085,Metabolism (other),0.084878745
HNRNPD,-0.105986615,7.470849012,-0.687616371,0.494585385,0.800515006,-6.290496075,NA,0.170470756
PRKCB,-0.097799946,6.865187979,-0.68743487,0.494698828,0.800515006,-6.193177656,NA,0.126961484
USP39,-0.096870497,7.14770463,-0.686738423,0.495134261,0.80100971,-6.231283338,Metabolism (other),0.143366619
IBSP,0.143812898,5.972113627,0.686203001,0.495469161,0.801131728,-6.064820681,NA,0.073466476
STAU1,-0.088835518,7.553868109,-0.686296852,0.49541045,0.801131728,-6.307577456,NA,0.177603424
BATF3,-0.121713886,6.994791033,-0.685751956,0.495751381,0.801168484,-6.201659551,NA,0.129814551
KSR2,0.124013236,6.328300441,0.685822953,0.495706952,0.801168484,-6.114589639,NA,0.097717546
CD244,-0.100040014,7.015363261,-0.684033217,0.496827606,0.801284439,-6.209182804,Inflammation/Immune/Stress/Toxic/Detox,0.12767475
INPP4B,-0.100247959,6.946732231,-0.684588664,0.496479661,0.801284439,-6.21046755,Metabolism (other),0.117689016
