"","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"115","188","188","","Immune","GOBP_ADAPTIVE_IMMUNE_RESPONSE","GO:0002250","An immune response mediated by cells expressing specific receptors for antigen produced through a somatic diversification process, and allowing for an enhanced secondary response to subsequent exposures to the same antigen (immunological memory). [GO_REF:0000022, GOC:add, ISBN:0781735149]","GO:0002250","An immune response mediated by cells expressing specific receptors for antigen produced through a somatic diversification process, and allowing for an enhanced secondary response to subsequent exposures to the same antigen (immunological memory). [GO_REF:0000022, GOC:add, ISBN:0781735149]","0.883417085427136","1","0.0169971052149879","-0.31292434403996","-0.747530820338807","20","c(""TXK"", ""HMCES"", ""SLA2"", ""SLAMF1"", ""CTSC"", ""IL1RL1"", ""CD40"", ""LAIR1"", ""RNF168"", ""AZGP1"", ""IL12RB1"", ""APLF"")"
"116","189","189","","Immune","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS","GO:0002460","An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus. [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]","GO:0002460","An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus. [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]","0.561151079136691","1","0.0416556773979467","-0.427264334036644","-0.960637425635947","12","c(""HMCES"", ""SLA2"", ""SLAMF1"", ""CTSC"", ""IL1RL1"", ""CD40"", ""RNF168"", ""AZGP1"", ""IL12RB1"", ""APLF"")"
"117","191","191","","Immune","GOBP_ACTIVATION_OF_IMMUNE_RESPONSE","GO:0002253","Any process that initiates an immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149]","GO:0002253","Any process that initiates an immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149]","0.178197064989518","1","0.100990587455923","-0.55849274493709","-1.21683932995421","10","c(""CD8B"", ""TXK"", ""EIF2B1"", ""SLA2"", ""PTPN22"")"
"118","195","195","","Immune","GOBP_REGULATION_OF_IMMUNE_RESPONSE","GO:0050776","Any process that modulates the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus. [GOC:ai]","GO:0050776","Any process that modulates the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus. [GOC:ai]","0.662337662337662","1","0.0325785172778622","-0.364159144969448","-0.929155786285551","38","c(""LGALS9"", ""XBP1"", ""CD8B"", ""HMGB2"", ""TXK"", ""TRIM21"", ""HMCES"", ""EIF2B1"", ""SLA2"", ""SLAMF1"", ""CD200R1"", ""HSPA1B"", ""IL1RL1"", ""PTPN22"")"
"119","197","197","","Immune","GOBP_T_CELL_PROLIFERATION","GO:0042098","The expansion of a T cell population by cell division. Follows T cell activation. [GOC:jl]","GO:0042098","The expansion of a T cell population by cell division. Follows T cell activation. [GOC:jl]","0.275510204081633","1","0.0751181635276301","-0.500522166486544","-1.14380344712518","13","c(""SPTA1"", ""LGALS9"", ""TNFSF8"", ""SLC7A1"", ""PLA2G2F"", ""SLAMF1"", ""PTPN22"", ""IGFBP2"")"
"120","198","198","","Immune","GOBP_T_CELL_DIFFERENTIATION","GO:0030217","The process in which a precursor cell type acquires characteristics of a more mature T-cell. A T cell is a type of lymphocyte whose definin characteristic is the expression of a T cell receptor complex. [GO_REF:0000022, GOC:jid, GOC:mah]","GO:0030217","The process in which a precursor cell type acquires characteristics of a more mature T-cell. A T cell is a type of lymphocyte whose definin characteristic is the expression of a T cell receptor complex. [GO_REF:0000022, GOC:jid, GOC:mah]","0.645918367346939","1","0.0347904098478036","-0.39964223766652","-0.913270579540005","13","c(""LGALS9"", ""XBP1"", ""TNFSF8"", ""SART1"", ""PTPN22"", ""CCR9"", ""SOX4"", ""SOCS1"", ""CTNNB1"")"
"121","199","199","*","Inflammation","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO:0050727","Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. [GOC:ai]","GO:0050727","Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. [GOC:ai]","0.79718875502008","1","0.0232958000490367","-0.345780542416534","-0.832527236626972","22","c(""SPHK1"", ""CD200R1L"", ""FEM1A"", ""CTSC"", ""CD200R1"", ""KLF4"", ""IL1RL1"", ""SOCS3"", ""TNFRSF1A"", ""PGLYRP2"")"
"122","200","200","","Inflammation","GOBP_DEFENSE_RESPONSE","GO:0006952","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack. [GOC:go_curators]","GO:0006952","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack. [GOC:go_curators]","0.471528471528472","1","0.0483117581055019","-0.37982896845036","-1.00842704047313","82","c(""STAT5A"", ""TMIGD3"", ""SLFN11"", ""ZNF175"", ""SPHK1"", ""LGALS9"", ""CELA1"", ""ITGAL"", ""PTN"", ""TNFSF8"", ""CD200R1L"", ""HMGB2"", ""TXK"", ""FEM1A"", ""DLEC1"", ""PBXIP1"", ""CDO1"", ""DEFB110"", ""TRIM21"", ""NOX1"", ""DPP4"", ""PNMA1"", ""PLA2G2F"", ""TRIM55"", ""SLAMF1"", ""CTSC"", ""FLNB"", ""CD200R1"", ""KLF4"")"
"123","201","201","","Inflammation","GOBP_IMMUNE_EFFECTOR_PROCESS","GO:0002252","Any process of the immune system that executes a component of an immune response. An effector immune process takes place after its activation. [GO_REF:0000022, GOC:add, ISBN:0781735149]","GO:0002252","Any process of the immune system that executes a component of an immune response. An effector immune process takes place after its activation. [GO_REF:0000022, GOC:add, ISBN:0781735149]","0.736208625877633","1","0.0275182928235944","-0.363717412658123","-0.886093600489198","25","c(""LGALS9"", ""ITGAL"", ""XBP1"", ""HMCES"", ""SLA2"", ""SLAMF1"", ""CTSC"", ""PTPN22"", ""PGLYRP2"", ""CD40"", ""MPO"", ""RNF168"", ""AZGP1"", ""IL12RB1"", ""APLF"")"
"124","202","202","","Inflammation","GOBP_IMMUNE_RESPONSE","GO:0006955","Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. [GO_REF:0000022, GOC:add]","GO:0006955","Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat. [GO_REF:0000022, GOC:add]","0.95004995004995","1","0.0104610403416792","-0.299342576703143","-0.789696970639916","69","c(""LGALS9"", ""ITGAL"", ""XBP1"", ""CD8B"", ""TNFSF8"", ""HMGB2"", ""TXK"", ""DEFB110"", ""TRIM21"", ""HMCES"", ""EIF2B1"", ""PNMA1"", ""SLA2"", ""PLA2G2F"", ""SLAMF1"", ""CTSC"", ""FLNB"", ""CD200R1"", ""HSPA1B"", ""IL1RL1"", ""PTPN22"", ""NECTIN1"", ""TF"", ""CCR9"", ""OPTN"", ""PGLYRP2"", ""CD40"", ""LAIR1"", ""POLR3C"", ""SOCS1"", ""RNF168"", ""ATAD3A"", ""CXCL2"", ""AZGP1"", ""CD68"", ""IL12RB1"", ""APLF"", ""PML"")"
"125","203","203","*","Inflammation","GOBP_INFLAMMATORY_RESPONSE","GO:0006954","The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages. [GO_REF:0000022, ISBN:0198506732]","GO:0006954","The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages. [GO_REF:0000022, ISBN:0198506732]","0.293706293706294","1","0.0707899094502623","-0.422722775693917","-1.0869251063383","44","c(""TMIGD3"", ""SPHK1"", ""LGALS9"", ""CELA1"", ""ITGAL"", ""PTN"", ""CD200R1L"", ""HMGB2"", ""FEM1A"", ""PBXIP1"", ""CDO1"", ""NOX1"", ""PNMA1"", ""TRIM55"", ""SLAMF1"", ""CTSC"", ""CD200R1"", ""KLF4"")"
"126","204","204","","Inflammation","GOBP_MYELOID_LEUKOCYTE_ACTIVATION","GO:0002274","A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:add, ISBN:0781735149]","GO:0002274","A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:add, ISBN:0781735149]","0.179089026915114","1","0.0999276973731092","-0.547954183515933","-1.21361844806617","11","c(""SPHK1"", ""LGALS9"", ""CD93"", ""SLAMF1"", ""CTSC"", ""IL1RL1"")"
"127","205","205","","Inflammation","GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","GO:0050728","Any process that stops, prevents, or reduces the frequency, rate or extent of the inflammatory response. [GOC:ai]","GO:0050728","Any process that stops, prevents, or reduces the frequency, rate or extent of the inflammatory response. [GOC:ai]","0.577568134171908","1","0.0412376090540065","-0.432300759292445","-0.941893285176639","10","c(""FEM1A"", ""CD200R1"", ""KLF4"", ""SOCS3"", ""TNFRSF1A"")"
"128","206","206","","Inflammation","GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","GO:0002684","Any process that activates or increases the frequency, rate, or extent of an immune system process. [GOC:add]","GO:0002684","Any process that activates or increases the frequency, rate, or extent of an immune system process. [GOC:add]","0.237762237762238","1","0.0817515582532145","-0.436427469328894","-1.11574450016267","41","c(""SPTA1"", ""LGALS9"", ""XBP1"", ""CD8B"", ""PTN"", ""HMGB2"", ""TXK"", ""HMCES"", ""SLC7A1"", ""DPP4"", ""PRSS56"", ""EIF2B1"", ""SLA2"", ""SLAMF1"", ""CTSC"", ""SART1"", ""IL1RL1"", ""PTPN22"", ""IGFBP2"")"
"129","207","207","","Inflammation","GOBP_REGULATION_OF_DEFENSE_RESPONSE","GO:0031347","Any process that modulates the frequency, rate or extent of a defense response. [GOC:mah]","GO:0031347","Any process that modulates the frequency, rate or extent of a defense response. [GOC:mah]","0.838161838161838","1","0.0200480391102353","-0.33008602612532","-0.839773393735205","37","c(""SPHK1"", ""LGALS9"", ""CD200R1L"", ""HMGB2"", ""TXK"", ""FEM1A"", ""TRIM21"", ""CTSC"", ""CD200R1"", ""KLF4"", ""IL1RL1"", ""PTPN22"", ""SOCS3"", ""TNFRSF1A"", ""OPTN"", ""PGLYRP2"", ""POLR3C"", ""SOCS1"", ""TRAF3IP1"")"
"130","208","208","","Inflammation","GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","GO:0002682","Any process that modulates the frequency, rate, or extent of an immune system process. [GOC:add]","GO:0002682","Any process that modulates the frequency, rate, or extent of an immune system process. [GOC:add]","0.494505494505495","1","0.0461379160269737","-0.378832113068675","-0.999562373400651","70","c(""SPTA1"", ""GABPA"", ""SPHK1"", ""LGALS9"", ""XBP1"", ""CD8B"", ""PTN"", ""TNFSF8"", ""HMGB2"", ""TXK"", ""TRIM21"", ""HMCES"", ""SLC7A1"", ""DPP4"", ""PRSS56"", ""EIF2B1"", ""SLA2"", ""PLA2G2F"", ""KAT7"", ""SLAMF1"", ""CTSC"", ""CD200R1"", ""HSPA1B"", ""SART1"", ""IL1RL1"", ""PTPN22"")"
"131","209","209","","Inflammation","GOBP_REGULATION_OF_RESPONSE_TO_STRESS","GO:0080134","Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation). [GOC:dhl]","GO:0080134","Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation). [GOC:dhl]","0.365634365634366","1","0.0601186142531851","-0.393527110499105","-1.04098008654147","74","c(""FMR1"", ""MARVELD3"", ""TFIP11"", ""SPHK1"", ""LGALS9"", ""THBD"", ""XBP1"", ""PTN"", ""CD200R1L"", ""HMGB2"", ""TXK"", ""FEM1A"", ""GPR37"", ""TRIM21"", ""NOX1"", ""IER5"", ""RAD51"", ""GADD45B"", ""AIDA"", ""HEBP2"", ""KAT7"", ""SLAMF1"", ""CTSC"", ""CD200R1"", ""SGTA"", ""KLF4"", ""PTTG1IP"", ""RPA2"", ""IL1RL1"", ""PTPN22"", ""ETAA1"")"
"132","210","210","","Inflammation","GOBP_REGULATION_OF_T_CELL_ACTIVATION","GO:0050863","Any process that modulates the frequency, rate or extent of T cell activation. [GOC:ai]","GO:0050863","Any process that modulates the frequency, rate or extent of T cell activation. [GOC:ai]","0.346385542168675","1","0.0629394692018967","-0.451592759128337","-1.08240813090267","21","c(""SPTA1"", ""LGALS9"", ""XBP1"", ""TNFSF8"", ""SLC7A1"", ""DPP4"", ""PLA2G2F"", ""SLAMF1"", ""SART1"", ""PTPN22"", ""IGFBP2"")"
